15 0.00367875 0.00131391 0.00499266
22.8288 0.000878931 0.00042744 0.00130637
34.7435 0.000177801 0.000107529 0.00028533
52.8766 3.21905e-05 2.22047e-05 5.43952e-05
80.4738 5.29173e-06 3.93771e-06 9.22944e-06
122.474 7.71176e-07 5.81283e-07 1.35246e-06
186.396 9.43162e-08 6.88552e-08 1.63171e-07
283.679 8.89872e-09 5.34567e-09 1.42444e-08
431.736 5.80085e-10 2.74341e-10 8.54426e-10
657.066 2.26999e-11 7.52603e-12 3.02259e-11
1000 4.4976e-13 9.23018e-14 5.42062e-13
