15 0.00187151 0.000515406 0.00238692
22.8288 0.000564622 0.000197429 0.000762052
34.7435 0.000133204 6.16491e-05 0.000194853
52.8766 2.64007e-05 1.52158e-05 4.16165e-05
80.4738 4.56406e-06 3.00919e-06 7.57325e-06
122.474 6.84387e-07 4.7209e-07 1.15648e-06
186.396 8.51241e-08 5.69043e-08 1.42028e-07
283.679 8.11466e-09 4.60178e-09 1.27164e-08
431.736 5.32077e-10 2.3831e-10 7.70388e-10
657.066 2.08782e-11 6.60122e-12 2.74794e-11
1000 4.13881e-13 8.14469e-14 4.95328e-13
