#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.00137408 0.0946368 0.78035 10.9119 0.200208 0.0416135 0.00613718
0.00535891 0.403322 3.06589 12.7101 0.234896 0.0593463 0.0186943
0.00893915 1.67421 21.4936 20.6437 0.233841 0.0593458 0.0305984
0.0028508 0.664407 5.05055 22.3875 0.237635 0.061295 0.00976339
0.00393519 0.467899 4.74992 15.9791 0.238036 0.0612786 0.0134883
0.00295029 0.65914 5.01052 21.9195 0.240236 0.0627794 0.0099744
0.00789723 1.00402 10.5184 16.6606 0.24008 0.0626075 0.0265999
0.00247925 0.0804094 0.61124 7.33986 0.20304 0.0426601 0.0110395
0.00362136 1.06618 16.3938 24.1321 0.235561 0.0592659 0.0129366
0.00716552 0.367526 2.79378 8.98869 0.199131 0.0408468 0.0330113
0.0106188 5.72446 127.801 30.1955 0.21505 0.0483025 0.044147
0.00101418 0.786154 5.97602 35.0204 0.214394 0.0477702 0.00431034
0.00529084 0.0747206 0.275575 4.26517 0.182002 0.0335441 0.0280484
0.000747501 0.081503 0.619553 14.7428 0.211003 0.0470433 0.00301301
0.00163396 0.282842 3.42137 18.8495 0.234774 0.0590756 0.00579454
0.00389777 0.6434 4.89087 19.1843 0.243305 0.064347 0.0128721
0.00126106 0.0908728 0.740209 12.3437 0.223966 0.053577 0.00466893
0.00271844 0.683331 5.1944 23.4247 0.225756 0.0548042 0.00984242
0.00306364 0.142614 0.92966 9.46334 0.220118 0.0511583 0.0119349
0.00105443 0.0139065 0.105712 4.02638 0.173629 0.0303932 0.00593455
0.00074639 0.578251 15.1061 33.5177 0.205244 0.0431252 0.00341165
0.00561531 0.219818 1.67096 8.62323 0.219679 0.0508322 0.0220135
0.00360476 0.653112 7.92055 20.0669 0.238592 0.0615901 0.012203
0.0101521 0.674729 5.12902 11.5362 0.222523 0.0526037 0.0384603
0.0014729 0.408125 6.26227 24.2288 0.239055 0.0618982 0.00504242
0.0102413 1.27404 9.68473 15.6372 0.217816 0.0502302 0.0399812
0.00329183 0.825104 12.1837 22.3766 0.233131 0.0582477 0.0118448
0.00693906 1.03357 7.8568 16.5891 0.216936 0.0494678 0.0278286
0.00364207 1.04584 17.4575 22.9556 0.213214 0.0477069 0.0149195
0.00246129 0.231464 1.75949 14.6082 0.233358 0.0589242 0.0084773
0.00128355 0.160264 1.6328 16.9473 0.24328 0.0644847 0.00419879
0.00796073 2.33984 17.7865 24.7342 0.225719 0.0546666 0.0292346
0.0112072 0.88053 7.35266 12.5872 0.229756 0.0563443 0.0408737
0.00350676 1.13194 8.60458 23.0154 0.18942 0.0368835 0.0169097
0.00175102 0.0900969 0.63347 8.77737 0.195006 0.0389294 0.00838366
0.0042132 0.538924 4.09669 15.156 0.200611 0.041914 0.0185484
0.00363121 0.413286 4.19904 14.5145 0.21873 0.0502408 0.0144542
0.0155401 4.45992 33.9025 24.5847 0.23831 0.0616398 0.0533137
0.00222872 0.182917 1.57057 13.1108 0.23167 0.0575513 0.00796532
0.0128157 1.59913 12.1559 16.1062 0.234809 0.05919 0.0451417
0.000883132 0.131994 1.59476 17.7571 0.21641 0.0498918 0.00339415
0.00165396 1.13613 8.63644 33.3274 0.201905 0.0420358 0.00749143
0.000537032 0.00814893 0.0312854 4.45147 0.180995 0.0331577 0.00286639
0.00451124 0.553102 4.20445 14.8121 0.200483 0.0418446 0.0198953
0.00192534 0.226334 2.33505 14.7906 0.218999 0.0503871 0.00764495
0.0125102 1.77844 13.519 17.4429 0.233898 0.0590542 0.0437151
0.0157443 3.24753 43.1061 20.9213 0.239741 0.0623517 0.0535591
0.00105748 0.253926 1.93025 22.475 0.235384 0.0598949 0.00369297
0.00120069 0.153696 1.63601 16.4923 0.234724 0.0594108 0.00420054
0.00059522 0.0191072 0.145245 7.11752 0.198043 0.0403373 0.00276627
0.00819564 1.3848 16.908 17.8516 0.217693 0.0498028 0.0325924
0.00105292 0.252403 1.91867 23.0691 0.228921 0.0565153 0.00373376
0.000894775 0.0376865 0.234992 8.9569 0.22091 0.0514129 0.00349276
0.0117487 1.8432 14.0113 18.9586 0.236125 0.0605832 0.0396852
0.0112455 0.947482 8.03064 13.5942 0.2374 0.0608821 0.0384013
0.00188261 0.337357 2.56445 20.0807 0.228971 0.0565872 0.00664274
0.00618283 0.346519 2.44089 10.667 0.228385 0.0555453 0.0227044
0.0103873 2.98276 22.6738 24.6073 0.22768 0.0557406 0.0376073
0.00329696 0.24326 1.97365 12.2711 0.230501 0.05673 0.0119638
0.00136886 0.0709525 0.539352 9.47216 0.203976 0.0432298 0.00599452
0.00243997 0.602223 8.64375 21.9226 0.231749 0.0571432 0.008938
0.00137096 0.251617 1.91269 19.8131 0.234948 0.0596597 0.00477482
0.00537251 0.902496 10.9012 18.9399 0.238285 0.0614951 0.0184029
0.0116128 0.784107 5.96047 12.1919 0.23549 0.0598341 0.039964
0.0147904 1.8202 18.3105 16.8897 0.240729 0.0631472 0.0486732
0.00237394 1.06725 8.1128 29.2659 0.230783 0.0570199 0.00875305
0.00955502 0.45698 3.05055 9.32035 0.216296 0.0491207 0.0385446
0.0053338 0.475627 3.61552 13.507 0.226774 0.0548985 0.019659
0.00132976 0.384467 6.07481 24.4165 0.237901 0.061199 0.00461646
0.0114431 0.857703 6.51991 12.2714 0.226468 0.0545382 0.0425219
0.000851568 0.121652 1.4167 17.438 0.216722 0.0500745 0.00325949
0.0012945 0.221909 1.68686 19.6569 0.242854 0.064247 0.00426611
0.00416291 0.355577 3.11737 13.6526 0.229524 0.0566452 0.0148096
0.00505742 1.19921 9.11591 22.5725 0.226962 0.0554206 0.0182726
0.00274902 0.253164 2.27039 13.9431 0.234818 0.0592732 0.00964874
0.0107797 0.996174 7.57251 14.3795 0.237118 0.0609036 0.0365753
0.00658521 0.98986 11.1635 18.6243 0.240533 0.0631111 0.0217275
0.00408713 0.49561 3.76743 16.464 0.241825 0.0635586 0.013577
0.0113748 1.67557 19.2754 18.1615 0.231189 0.0578259 0.0396449
0.0101915 5.50173 41.8219 31.3132 0.224901 0.05365 0.0393107
0.00570346 0.176826 0.963183 7.0204 0.203267 0.0426458 0.0256343
0.00093111 0.0485955 0.369403 10.4676 0.226762 0.0549089 0.00341202
0.00545475 0.782941 8.41592 18.1063 0.242352 0.0638812 0.0179513
0.00608453 0.928811 7.06044 17.0406 0.204723 0.043966 0.025705
0.00862374 0.846602 7.95816 13.6469 0.221612 0.0518137 0.0334954
0.0145465 3.04992 23.1842 21.3013 0.240497 0.062968 0.0489325
0.00276569 0.374377 4.05381 17.1762 0.23978 0.0623973 0.00934813
0.00666067 1.99639 15.1757 24.6095 0.236344 0.0601984 0.0234512
0.00915062 0.816693 7.41881 13.3204 0.22297 0.0528064 0.0346888
0.00399208 1.01131 7.68756 20.9237 0.195378 0.0395268 0.0183099
0.0066731 0.665615 6.42437 13.0748 0.209329 0.045544 0.0285098
0.00289042 0.415457 3.15813 17.6517 0.221589 0.0526201 0.0107086
0.0146763 1.8423 18.899 16.3814 0.238612 0.0614604 0.0502326
0.0126959 6.41647 48.7754 30.4369 0.223136 0.0527816 0.0492722
0.00260171 0.098924 0.595924 8.04719 0.20835 0.0451477 0.0111752
0.000381395 0.00960499 0.0730133 5.67483 0.177374 0.0317827 0.00208821
0.000478176 0.119484 1.87631 19.0235 0.178448 0.0323357 0.00254179
0.0113994 1.0748 8.17023 14.2776 0.224677 0.0541509 0.0415636
0.00944583 1.34614 14.5647 17.7324 0.242647 0.0639126 0.0313827
0.00149675 0.103057 0.7834 10.5299 0.196142 0.0396025 0.00698827
0.000654969 0.0497181 0.422709 11.1728 0.20189 0.0420704 0.00295164
0.0024285 0.302377 2.29855 16.7635 0.237807 0.0614077 0.00819486
0.00257467 0.374694 4.18575 18.1901 0.240173 0.0628175 0.00856244
0.00869173 0.625716 4.75644 11.8022 0.224121 0.0531568 0.03311
0.00958674 2.09091 30.5316 21.143 0.213056 0.0481796 0.0377799
0.00167785 0.162728 1.237 14.2764 0.222184 0.0526731 0.00627712
0.0114405 2.16975 27.2059 20.139 0.24087 0.0628369 0.0386966
0.00574767 0.3791 2.88176 10.6634 0.208682 0.0453416 0.0245483
0.000763212 0.346676 7.272 28.4717 0.213289 0.0476809 0.0031525
0.00109089 0.213536 1.62322 20.2873 0.237204 0.0604286 0.00379571
0.00781623 0.301348 1.81688 8.23544 0.209887 0.045942 0.0329433
0.00132639 0.101288 0.76995 12.5368 0.229575 0.0563665 0.00481844
0.00257423 0.85868 14.6814 26.076 0.236906 0.0607069 0.00900193
0.0143259 2.73969 20.826 20.2935 0.240462 0.0628861 0.048297
0.00521943 0.821301 9.59354 18.4831 0.239457 0.0622586 0.0176714
0.006903 0.841631 6.39774 16.437 0.238903 0.06194 0.0232905
0.00204996 0.362881 4.5157 19.9255 0.238583 0.0619491 0.00689555
0.0147041 1.56877 11.9251 15.3622 0.239838 0.0623506 0.0494226
0.00160621 0.225296 2.5183 17.9435 0.233061 0.0589198 0.00551224
0.0108635 0.991114 7.53405 14.2602 0.238667 0.0617352 0.0366375
0.00206562 0.330563 3.89939 19.2292 0.236583 0.0609387 0.00694637
0.00118332 0.0772686 0.587365 11.0498 0.218977 0.0504265 0.0046891
0.00206778 0.47343 7.14387 21.4238 0.208776 0.0460232 0.00841363
0.00123422 0.0745754 0.566892 11.2974 0.231416 0.0573236 0.00441412
0.00367125 0.694163 8.87004 20.7593 0.235315 0.0600987 0.0124907
0.00132477 0.0945704 0.718886 12.5249 0.235716 0.0598929 0.00457325
0.00992738 1.54968 17.9042 18.9531 0.237539 0.0613859 0.0332618
0.00909886 0.630073 4.78956 12.3564 0.236182 0.0601333 0.0312516
0.0107332 1.20852 11.5329 16.0957 0.244395 0.065073 0.0348727
0.00321685 2.09885 15.9546 33.3262 0.215426 0.0484407 0.0133319
0.000472024 0.00537833 0.0178808 3.85709 0.180834 0.0330982 0.00252147
0.0029784 1.22572 9.31741 28.1135 0.230373 0.0567745 0.0109846
0.00185654 0.10932 0.814463 10.4702 0.218256 0.0501089 0.00738387
0.00122388 0.305206 2.32005 22.8348 0.239399 0.0619292 0.00420561
0.00663146 0.52614 4.53151 12.6269 0.218863 0.0508308 0.0255686
0.0068039 2.15379 16.3723 21.3251 0.192481 0.0376361 0.0334933
0.00265031 0.0105392 0.0207703 2.10111 0.164438 0.027151 0.01594
0.00195325 0.291041 2.21237 18.4482 0.234881 0.0598928 0.00665476
0.0143319 1.56062 14.9419 15.5716 0.240761 0.0629239 0.0478433
0.000863335 0.04365 0.331809 9.94957 0.21943 0.0508543 0.00336249
0.011904 1.60215 17.0867 17.052 0.232686 0.0582129 0.0418428
0.0118559 1.10433 8.39467 13.7199 0.226944 0.0549267 0.0437965
0.00294604 0.872537 14.0174 24.5943 0.236837 0.0605647 0.0103117
0.00950939 2.98874 22.7192 24.8899 0.228256 0.0557047 0.0351454
0.00138101 0.143028 1.40002 14.3397 0.224351 0.0534897 0.00521293
0.00365312 1.15241 8.76016 25.5026 0.237369 0.0608959 0.0127115
0.00698005 0.45996 3.57785 11.4457 0.223331 0.052981 0.0264151
0.00414698 0.397361 3.02058 14.7698 0.241491 0.0633611 0.0137258
0.00336098 0.309781 2.78002 14.3805 0.234224 0.0592541 0.0115849
0.00147707 0.0897836 0.682499 11.5523 0.233268 0.0585386 0.00516274
0.0150749 1.86873 18.6809 16.949 0.24379 0.0648403 0.048925
0.0103072 5.73781 43.6165 29.8604 0.212819 0.0467211 0.0440466
0.00202523 0.00531979 0.00851217 1.69969 0.164366 0.0271152 0.0121979
0.00132173 0.529219 4.02291 25.6642 0.208131 0.0448548 0.00576136
0.00579712 0.652894 6.87933 13.4444 0.195826 0.0394961 0.0270857
0.00134351 0.0874525 0.664779 11.3169 0.223669 0.0530739 0.0051049
0.00107024 0.405944 7.51974 27.4176 0.231184 0.0573866 0.00389079
0.00152577 1.8529 14.085 39.3642 0.190548 0.0366889 0.00775785
0.00179326 0.00256059 0.00303754 1.21271 0.157241 0.0247679 0.011354
0.00193575 0.0192855 0.146601 3.24243 0.154518 0.023914 0.0124825
0.00231562 0.00792727 0.0146607 1.86709 0.153055 0.0234515 0.0150925
0.00377649 0.352404 2.67883 14.1273 0.234431 0.0590348 0.0132353
0.000997043 0.0924173 0.857342 13.9924 0.222649 0.052886 0.00371946
0.00640094 0.190814 1.45049 6.87016 0.202016 0.0421003 0.0289768
0.0100617 3.98176 76.9131 27.6763 0.213431 0.04804 0.040452
0.00811942 1.00092 7.60858 14.8146 0.209127 0.045565 0.0343514
0.00690472 0.297684 1.91289 8.24693 0.196444 0.0397246 0.0322493
0.00262831 0.182994 1.39104 12.1754 0.226601 0.0549354 0.00958016
0.00191934 0.202555 1.90554 15.3719 0.236988 0.0607252 0.0065371
0.00834764 1.31255 9.97748 18.9589 0.22944 0.0569982 0.0291437
0.00951706 0.682661 5.3634 12.3732 0.23392 0.0588026 0.0333837
0.00102098 0.16399 1.24659 19.0231 0.228249 0.0562522 0.00361203
0.00574255 0.575005 5.30068 14.7928 0.238785 0.0616287 0.0195258
0.00144795 0.322051 2.4481 21.0459 0.232571 0.0576081 0.00524954
0.00135894 0.0509797 0.306686 7.93556 0.203724 0.0429911 0.00601574
0.006223 0.396051 3.01062 11.2376 0.2215 0.0519715 0.0238223
0.00446292 0.475034 4.59892 15.0251 0.226163 0.0547046 0.016318
0.00171134 0.152634 1.16026 14.1364 0.234474 0.0594079 0.0058952
0.00926193 1.38703 15.4789 18.504 0.241873 0.0637778 0.030466
0.00152388 0.310376 2.35936 21.1477 0.238929 0.0621003 0.005152
0.00688925 0.882572 9.27234 16.7853 0.240293 0.062722 0.0231403
0.00852339 0.942715 7.16614 15.5053 0.239015 0.0617623 0.0289753
0.00124748 0.177023 2.04623 17.7258 0.22412 0.0540026 0.00453242
0.000999126 0.530068 4.02936 27.832 0.18271 0.0338937 0.005182
0.000418816 0.00695479 0.0280306 4.55635 0.174535 0.0307263 0.00234052
0.00550018 1.17301 8.91671 21.4228 0.24111 0.0632694 0.0185064
0.0120756 1.65455 17.9768 17.2602 0.240123 0.0626318 0.040693
0.0106022 1.0153 7.71789 14.5042 0.230629 0.0573113 0.0373549
0.00628763 0.944941 10.5123 18.4024 0.243308 0.0644771 0.0206637
0.00424021 0.649226 4.93515 18.5941 0.244495 0.0650907 0.013863
0.00577366 0.418321 3.3725 12.4854 0.226343 0.0549291 0.0209498
0.0104009 1.97158 14.9871 20.3655 0.224051 0.0538987 0.0379203
0.00239903 0.128095 0.890421 10.2723 0.224396 0.0533538 0.00908067
0.00195912 0.931776 7.08298 29.8756 0.228247 0.055578 0.00735549
0.00206774 0.0906405 0.582512 8.88104 0.21381 0.0478807 0.00849411
0.00262637 0.417509 3.17373 18.8282 0.240951 0.0632361 0.00875173
0.00450128 0.675814 7.73476 18.2444 0.238351 0.0617167 0.0152184
0.00173351 0.803436 6.1074 29.3725 0.228081 0.0554037 0.00653462
0.00733925 0.360175 2.45591 9.2762 0.212307 0.0470697 0.0305835
0.00165133 0.809838 6.15606 29.1456 0.223215 0.0520096 0.00654412
