#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.0137613 12.6486 96.1499 44.8239 0.230431 0.0573626 0.048591
0.00808444 0.626754 5.41122 12.4557 0.213893 0.0484331 0.0319766
0.0116826 4.13083 31.4009 30.5541 0.268528 0.0817527 0.0320761
0.0100028 3.44087 54.9726 30.1719 0.269075 0.0821347 0.0273749
0.00402359 1.40577 10.6861 30.567 0.266152 0.0802544 0.0111221
0.00265438 0.856309 13.2474 29.3135 0.268278 0.0815511 0.00728476
0.0119203 2.44878 18.6147 23.3478 0.254815 0.0728031 0.0347858
0.0194546 11.8656 259.768 38.2482 0.259512 0.0752167 0.0576122
0.00493905 1.0221 7.76961 23.5517 0.262758 0.0778255 0.0138753
0.0196263 10.3821 207.723 36.4984 0.267234 0.0804893 0.0551743
0.0109719 2.84398 21.6188 26.5447 0.25306 0.0721367 0.0318939
0.0158318 6.01935 106.155 32.0221 0.250888 0.0708485 0.0465765
0.00117042 0.070744 0.537767 11.716 0.236515 0.0605129 0.00397855
0.0201921 21.1962 608.745 47.8636 0.25457 0.0710581 0.063557
0.00114847 0.0277618 0.211034 5.45186 0.167769 0.028369 0.00669345
0.00383152 4.25652 136.715 39.3617 0.181018 0.0330721 0.020353
0.0153118 9.93938 75.5551 39.8072 0.248235 0.0684461 0.0474669
0.0140687 2.64501 32.3794 22.3102 0.250411 0.0700976 0.0419062
0.00672816 1.4058 10.6864 20.8156 0.209118 0.0463179 0.0269833
0.0110639 9.15592 255.847 41.0159 0.21845 0.0507171 0.0426398
0.0186352 7.171 54.511 31.946 0.267524 0.0811087 0.0512983
0.00874524 2.40491 34.5065 27.2502 0.26565 0.0799697 0.0241273
0.014927 6.85388 52.1005 34.1777 0.268469 0.0815282 0.0415302
0.0062112 1.81463 26.5005 27.7313 0.269757 0.0825577 0.0169752
0.00723204 0.898672 6.83134 15.42 0.204417 0.0438421 0.0305417
0.00109967 1.17202 37.1195 45.4686 0.216603 0.0495523 0.0043547
0.0135396 4.58547 34.8569 29.7593 0.236701 0.0621625 0.0431426
0.0070176 2.28407 37.8238 29.2167 0.243482 0.0660712 0.0216505
0.0173825 15.6223 118.755 45.0092 0.254866 0.0718106 0.0538832
0.00661071 0.644216 5.65696 15.8096 0.249891 0.0692433 0.0200622
0.0213524 13.2203 100.495 38.7028 0.266538 0.07982 0.0610849
0.0228638 4.42314 52.157 22.7419 0.268884 0.0819978 0.0623076
0.0035815 2.58684 19.6641 40.1401 0.228914 0.0566743 0.012656
0.00787135 1.09888 12.7926 17.2731 0.214727 0.0491744 0.0302979
0.013058 2.97294 22.5991 24.6873 0.258859 0.075592 0.0371912
0.014726 7.99535 168.908 37.1165 0.253348 0.0718471 0.0439164
0.00517645 4.43222 33.6919 45.0445 0.253968 0.0716634 0.0158217
0.00151262 0.133415 1.12076 15.0334 0.250998 0.0698129 0.00458037
0.017706 12.3031 93.5228 41.2288 0.261869 0.0767868 0.0515682
0.018364 2.40228 23.8691 18.5712 0.260512 0.0761344 0.0524045
0.0197652 2.3324 17.7299 17.5309 0.258159 0.0744847 0.0572969
0.0187549 13.879 335.761 42.266 0.260894 0.0760665 0.0551365
0.0250943 10.649 80.9492 32.8047 0.268851 0.0817599 0.0697198
0.0250842 8.15761 125.744 29.1051 0.269861 0.0826031 0.0686756
0.0124339 3.37516 25.6566 27.1391 0.263552 0.0786839 0.0345327
0.00367061 1.40129 23.8879 31.9565 0.264315 0.0791417 0.010219
0.0109869 4.9216 37.412 33.9084 0.268252 0.0813631 0.0305233
0.0187125 4.90835 68.9284 26.5568 0.264379 0.0790965 0.0519687
0.0168188 10.3441 78.6319 38.9002 0.265533 0.0791377 0.0480909
0.0094671 1.54363 17.2493 20.7713 0.259189 0.0753589 0.0271652
0.00197607 0.556893 4.23327 27.3034 0.263425 0.0784231 0.00554759
0.00177028 0.837432 16.2208 34.8629 0.260012 0.0761032 0.00510249
0.00558288 1.62011 12.3154 28.0139 0.267529 0.0812036 0.0152759
0.00578845 2.11805 35.1206 31.2493 0.267622 0.0812067 0.0159069
0.00392285 0.262936 1.99873 12.271 0.228966 0.0565073 0.0138473
0.0153629 16.9347 523.668 48.6036 0.241768 0.0636265 0.0516385
0.0106153 0.94224 7.16253 15.0464 0.25468 0.072049 0.031581
0.0133632 11.7581 313.346 45.0545 0.259669 0.0748962 0.0402142
0.0201724 21.3747 162.482 48.0382 0.253418 0.0706314 0.0637821
0.00776692 0.474024 3.36649 12.0573 0.244372 0.0652368 0.0249359
0.0233994 6.22858 47.3471 26.6683 0.265637 0.0799896 0.064639
0.0188611 8.2398 152.703 34.0189 0.260086 0.0764374 0.0536141
0.00606126 1.72156 13.0866 27.7272 0.259455 0.0761385 0.0171475
0.0021658 0.825235 14.5941 32.0704 0.25231 0.0716891 0.00634013
0.00454384 1.62336 12.3401 30.8136 0.259763 0.0761886 0.0129324
0.0125688 3.77732 58.7722 28.5458 0.252894 0.0720176 0.0366075
0.00402163 0.494 3.75519 17.5035 0.240375 0.0635061 0.0129086
0.00418002 3.08685 74.561 41.5981 0.252991 0.0708746 0.0128882
0.0148448 6.66951 50.6989 34.2976 0.264496 0.0790978 0.0415933
0.010269 2.35329 31.0728 24.9051 0.26099 0.0769363 0.0288989
0.00446607 2.60302 19.7871 38.7171 0.256325 0.0738247 0.013078
0.00220063 0.378577 4.31605 21.6717 0.260656 0.0767137 0.00619135
0.0115806 8.53161 64.8538 40.9253 0.242107 0.0642358 0.0379968
0.0123092 1.83584 21.5179 18.7539 0.228466 0.0566735 0.0426417
0.0027882 0.178004 1.35312 12.2278 0.238349 0.0617238 0.00928231
0.0193432 20.4901 614.178 48.0498 0.248925 0.0679223 0.0624494
0.00696178 4.21694 32.0555 38.3053 0.26098 0.0762149 0.0204183
0.0188826 3.6376 44.7937 22.5208 0.253118 0.0716543 0.0556887
0.0110477 5.16974 39.2983 34.3171 0.262604 0.0776301 0.0316687
0.00384184 1.11383 16.7453 27.763 0.257601 0.0746822 0.0110596
0.0195234 6.66869 50.6927 30.0021 0.259137 0.075682 0.0558801
0.0154376 6.17155 106.952 31.9923 0.264576 0.0790047 0.0435693
0.00625049 0.623402 4.73885 14.8357 0.223467 0.0535938 0.0228002
0.00706794 7.03804 206.033 45.8113 0.237787 0.0612161 0.02438
0.0177213 5.93557 45.1198 29.7008 0.267177 0.0808481 0.0489598
0.0225485 8.70073 147.235 31.606 0.269592 0.0823552 0.0620023
0.00233525 0.847967 6.4459 31.1321 0.266628 0.0805734 0.00644563
0.012073 3.51904 52.0363 28.0859 0.265654 0.0800168 0.0332661
0.00268126 2.1667 16.4704 43.431 0.257425 0.0734702 0.00812212
0.0149983 1.46973 13.1839 15.5552 0.246023 0.0666266 0.047004
0.00637347 7.34902 55.8643 49.2955 0.249793 0.0681227 0.0207686
0.0011007 0.0575446 0.389757 10.8281 0.234979 0.0595436 0.00378978
0.0202526 2.94186 22.3628 19.5138 0.258725 0.0749526 0.0583917
0.00197001 1.35324 31.2567 40.6015 0.264185 0.0780436 0.00572743
0.0160816 7.65916 58.2218 35.4452 0.250896 0.0706925 0.0477291
0.00141308 0.281503 3.57226 23.2271 0.251475 0.0709603 0.00415784
0.0192516 7.90084 60.059 32.9092 0.262625 0.077998 0.0541788
0.0103292 2.63204 37.0889 26.2944 0.25729 0.0746807 0.0295075
0.0156723 5.26157 39.9963 29.5883 0.26237 0.0776996 0.0443663
0.0223584 9.41711 170.325 32.8402 0.261229 0.0768715 0.0640485
0.00807442 6.83683 51.9708 44.9812 0.244908 0.0662609 0.0256621
0.00387895 0.326126 2.77201 14.2756 0.238547 0.0622176 0.0127042
0.0156273 3.37875 25.6839 24.0066 0.256386 0.0738556 0.0451653
0.0141216 7.72023 158.113 36.7998 0.263954 0.0783281 0.0404933
0.00353188 1.42661 10.8445 32.4725 0.264601 0.0791687 0.00990973
0.00217099 0.725452 11.4065 29.5378 0.267736 0.0811691 0.00600717
0.00588268 6.77771 51.5214 49.3338 0.225918 0.0547487 0.0215364
0.00858303 0.439897 3.07394 9.77262 0.210562 0.0465154 0.035378
0.00537367 1.44572 10.9898 26.9458 0.267495 0.0811155 0.0147231
0.0224039 9.0351 157.327 32.603 0.267033 0.0807455 0.0619379
0.00350848 0.268137 2.03827 13.5754 0.245137 0.0658117 0.0111807
0.00668111 6.22939 168.009 45.8109 0.257938 0.0733639 0.0204882
0.00434902 4.80409 36.5188 48.8524 0.254268 0.0708722 0.0137668
0.00290948 0.15721 1.06763 11.0609 0.238718 0.0616684 0.00979418
0.00174474 1.00241 7.61993 38.0421 0.265256 0.0791253 0.00495733
0.0165703 2.79648 31.6987 21.1866 0.260554 0.0762881 0.0471201
0.0226003 10.2812 78.1537 33.879 0.261362 0.0768234 0.0650397
0.00465747 1.29451 19.3166 27.2532 0.253513 0.0721748 0.0136321
0.00176802 0.0932383 0.70876 11.1038 0.243024 0.0642488 0.0057695
0.0185333 20.4422 617.426 48.7341 0.254769 0.0713014 0.0585143
0.0131178 4.89407 37.2028 30.9178 0.243424 0.0658251 0.0408648
0.00199624 0.820825 15.1219 32.2957 0.247892 0.0684225 0.0061183
0.000619413 0.78075 5.93495 42.9618 0.188031 0.03584 0.00312655
0.0047033 0.124773 0.636343 5.75742 0.17233 0.029973 0.0265626
0.00108051 0.233978 1.7786 22.0585 0.215116 0.0496356 0.00408002
0.00957275 5.49098 124.782 36.125 0.227053 0.0557847 0.0338837
0.00503612 4.66923 35.4936 46.33 0.249308 0.0686449 0.0158727
0.00339713 0.267133 2.15584 13.9519 0.244173 0.065529 0.0107535
0.0142469 18.3822 139.734 50.9484 0.235602 0.0596689 0.0505242
0.00954194 0.458205 3.05623 9.67647 0.216062 0.0492917 0.0376716
0.00874307 20.082 152.656 61.4405 0.22648 0.0534576 0.0346161
0.00459234 0.0205935 0.0428208 2.27784 0.170312 0.0291994 0.0264669
0.0147775 4.10928 31.2371 27.2819 0.253086 0.0720502 0.0431895
