#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.00588694 0.379892 2.88779 12.0462 0.234307 0.0593546 0.0202324
0.0148337 12.5979 324.167 43.1799 0.254659 0.0711941 0.0465398
0.00819684 1.07064 8.13856 18.2885 0.250627 0.0697775 0.0247773
0.0105447 6.72078 156.367 39.4288 0.248114 0.0683695 0.0327257
0.00195252 0.957227 7.27645 34.5202 0.257683 0.0741207 0.00581116
0.00376254 0.82385 11.0231 23.9582 0.250385 0.0699884 0.0112736
0.000994275 0.131157 0.997001 17.5551 0.227613 0.0560995 0.00348267
0.0142547 7.35546 157.615 35.2153 0.232019 0.0588507 0.0481518
0.00535801 3.80036 28.8888 38.0244 0.223223 0.0530681 0.0201634
0.000722081 0.0867962 0.953 15.1982 0.206074 0.0445782 0.00302516
0.00977394 20.4375 155.358 57.5386 0.226477 0.0532515 0.0389797
0.0042525 0.0208754 0.0454147 2.37964 0.170212 0.029156 0.0245486
0.0142385 2.19193 16.6622 20.0834 0.261447 0.0767449 0.0405501
0.0112375 5.92546 120.642 36.4116 0.260139 0.075969 0.0326244
0.0139786 5.14741 39.1286 31.1125 0.262252 0.077645 0.0395133
0.00292944 0.695855 9.25974 25.0965 0.26573 0.0797458 0.00814998
0.00146281 0.435846 3.31312 28.0573 0.240623 0.06439 0.00456928
0.00868886 2.5322 38.6886 27.3877 0.250658 0.0701572 0.0261222
0.0215992 8.58072 65.2272 32.3163 0.259341 0.0758323 0.0617928
0.00326923 0.644461 7.86892 22.9671 0.262181 0.0774861 0.00921063
0.00436381 1.81769 13.8173 32.4278 0.266038 0.0797643 0.0123278
0.00259609 0.651236 8.92638 25.6125 0.265809 0.0797526 0.00725326
0.00656444 2.15501 16.3815 29.0296 0.266255 0.0800503 0.018398
0.00202897 0.704509 11.4629 29.8098 0.265474 0.0794971 0.00571806
0.00451452 0.811498 6.16868 21.9543 0.259249 0.0755503 0.0128881
0.0044108 1.78415 31.1825 32.3872 0.262896 0.0778645 0.0125137
0.000569223 0.00147901 0.0112428 1.70398 0.162575 0.0265274 0.00346761
0.00476302 11.1074 483.924 58.2483 0.211043 0.0456044 0.0210422
0.00196666 0.497222 3.77968 25.7965 0.265835 0.079874 0.00547853
0.0178787 7.70598 139.981 32.7848 0.266291 0.0799061 0.0506019
0.00647257 2.36154 17.9515 27.1165 0.207424 0.0453892 0.026465
0.00542658 2.88315 65.4279 32.7891 0.213526 0.0482551 0.0214998
0.0113549 2.9978 22.7881 24.8618 0.221909 0.0532807 0.0407279
0.0110771 3.45275 58.5962 27.1382 0.226509 0.0556989 0.0387356
0.0177343 2.11516 16.0786 17.5486 0.255239 0.0725944 0.0522928
0.00354778 2.05215 43.4004 37.7389 0.261495 0.0765321 0.0103351
0.0090437 6.04483 45.9504 39.4793 0.254904 0.0719286 0.0276955
0.0110161 1.04283 9.34653 15.1639 0.239678 0.0629493 0.0357683
0.0118633 8.14582 61.9212 38.8459 0.223023 0.0535292 0.0433418
0.0035981 0.664272 8.71676 20.4221 0.222389 0.0532 0.0130928
0.00220461 0.389232 2.95879 21.7801 0.262701 0.0777341 0.00619709
0.00602122 2.50524 44.2563 32.7845 0.265466 0.0794633 0.0169171
0.0149684 6.39276 48.5952 32.6114 0.266011 0.0796909 0.0424507
0.00566343 1.47687 20.6131 26.0366 0.265938 0.0798265 0.015836
0.00257715 2.55228 19.4014 44.9556 0.242796 0.0637122 0.00878357
0.00250105 0.156727 1.20132 11.2941 0.219538 0.0511749 0.00958564
0.0181572 12.9557 98.4842 40.4865 0.260017 0.0751186 0.0545773
0.0118233 1.26353 11.6576 16.4213 0.252441 0.0706363 0.0356778
0.00394626 0.517251 3.93193 18.5203 0.259202 0.0751709 0.0113932
0.0127641 7.37277 157.72 37.8454 0.258777 0.0749834 0.0374893
0.00336099 0.252657 1.9206 13.4262 0.24489 0.0656038 0.0107501
0.0112058 8.47713 206.28 41.848 0.257491 0.0734486 0.0340224
0.0035326 0.423951 3.2227 17.6666 0.258808 0.074854 0.0102433
0.00714518 4.69171 108.16 39.6434 0.258401 0.074511 0.0213085
0.0137901 3.74116 28.4388 26.454 0.236663 0.0619333 0.0442492
0.00589305 2.07878 35.0755 29.6888 0.248664 0.0687088 0.0180994
0.00913664 1.80968 13.7564 22.7937 0.265444 0.0794586 0.0255319
0.0215205 11.2166 225.903 35.5975 0.265175 0.0789764 0.0618071
0.00232691 0.184658 1.40369 13.5663 0.237309 0.0611345 0.00781063
0.0120967 9.98387 255.661 42.5099 0.25447 0.0711629 0.0380032
0.00256132 0.573124 4.35665 24.2802 0.266327 0.0801416 0.00711918
0.00587733 2.74483 52.2842 34.0654 0.264357 0.0786115 0.016818
0.0172762 13.1239 99.7626 41.9186 0.257699 0.0737367 0.0523604
0.00953892 0.856256 7.22751 14.9691 0.252098 0.0702835 0.0289714
0.0237234 9.37436 71.2601 31.4833 0.265956 0.0797095 0.0670648
0.0231394 6.47567 93.8751 26.9403 0.264415 0.0788971 0.0650673
0.0104212 1.11577 8.48167 15.7365 0.231155 0.0578973 0.0359444
0.00288489 2.39218 65.1174 42.8384 0.236615 0.0609403 0.00982969
0.0226975 10.9184 82.9971 34.94 0.261838 0.0770591 0.0651426
0.00227541 0.352875 3.83828 20.2968 0.260434 0.0761523 0.00649175
0.0011955 0.0927087 0.704734 13.726 0.245701 0.0662193 0.00379078
0.00231985 1.85044 46.5394 42.443 0.257456 0.0732148 0.0071163
0.0218082 4.49163 34.1435 23.3192 0.26204 0.0773146 0.0616536
0.0126541 4.98564 86.948 32.2184 0.26103 0.076908 0.0359276
0.0111997 3.48099 26.4611 28.5452 0.266018 0.0799586 0.0311978
0.00950673 2.88586 43.5492 28.1908 0.266107 0.0799969 0.0264895
0.00384992 1.16195 8.83265 28.3981 0.263438 0.0784156 0.0107788
0.00256401 0.710291 10.1931 27.1604 0.266186 0.0801179 0.00710544
0.0105888 1.93442 14.7047 21.73 0.247782 0.0682639 0.0322745
0.018411 10.4326 221.83 36.6036 0.255915 0.0728235 0.0557422
0.00460932 0.782412 5.94758 21.276 0.258926 0.0752473 0.0132149
0.0188805 9.02837 171.676 34.5082 0.264652 0.0786777 0.0539178
0.0101598 2.25693 17.1562 24.2305 0.249243 0.0694211 0.0304493
0.0144964 4.84685 80.7719 29.6809 0.246128 0.0676633 0.0440686
0.0113158 2.17093 16.5025 20.8289 0.222914 0.0534845 0.040994
0.00612706 3.62329 87.462 36.3905 0.219579 0.0518639 0.0226255
0.00236914 0.226498 1.72175 15.4534 0.246104 0.0667312 0.00740944
0.010008 6.35168 141.432 39.1403 0.254677 0.072092 0.0302818
0.00553536 2.27295 17.2781 32.1195 0.263714 0.0782082 0.0158235
0.0200594 4.83065 66.5899 25.2324 0.255815 0.0734719 0.058284
0.00177229 0.3035 2.30708 21.4812 0.261878 0.0772396 0.00499461
0.0157139 6.69503 119.885 33.1525 0.264623 0.0789432 0.0442946
0.0177982 5.97465 45.4169 29.7454 0.264609 0.0791069 0.0497461
0.00838921 1.91676 25.0829 24.7913 0.26354 0.0784435 0.0234221
0.0142602 5.96996 45.3812 32.4311 0.265447 0.0794105 0.0404097
0.00590085 1.54536 21.5452 26.1234 0.266674 0.0803469 0.0164261
0.00316154 2.0401 15.508 39.0404 0.26169 0.0763147 0.00934919
0.00997915 1.18544 11.4726 17.4299 0.254087 0.0717523 0.0297389
0.00297886 0.599504 4.55718 23.1397 0.256433 0.0738333 0.00862881
0.0145087 5.50476 96.1528 31.726 0.252761 0.0717808 0.0426404
0.00485681 3.89157 29.5822 43.2162 0.249697 0.0689167 0.015239
0.00134485 0.102101 0.812424 13.5588 0.244159 0.0653194 0.004299
0.0169217 10.7486 81.7061 39.2039 0.258858 0.0747608 0.0501648
0.0166783 1.79817 16.4966 16.5906 0.254923 0.0723016 0.0494666
0.0177437 1.7463 13.2747 15.7299 0.251844 0.0702642 0.0537025
0.0178893 12.1767 282.451 40.2734 0.257767 0.0739587 0.0536072
0.0241031 9.28309 70.5663 31.1168 0.266288 0.0799502 0.0679808
0.0236422 6.99726 104.001 27.562 0.266176 0.0799608 0.0662207
0.0119201 2.68151 20.3838 24.6621 0.261381 0.0771531 0.033505
0.00351081 1.16193 18.4338 29.6692 0.261743 0.0773452 0.00991505
0.0105052 4.25172 32.3198 32.0302 0.265388 0.0793192 0.0297086
0.0175889 3.94774 51.6593 24.4854 0.260742 0.0766195 0.0498056
0.0161119 9.00369 68.4424 36.8467 0.262924 0.0773 0.046842
0.00862305 1.12838 11.4931 18.4404 0.253917 0.0718354 0.0255507
0.00185403 0.468775 3.56343 25.6861 0.259664 0.0758063 0.00532852
0.00165333 0.713665 13.3706 33.1517 0.255553 0.073192 0.0048821
0.0053282 1.30994 9.95761 25.6958 0.264742 0.0792346 0.0148074
0.00556766 1.7586 27.0043 28.9695 0.265351 0.079598 0.0154871
0.00339074 0.198217 1.50677 10.9473 0.220721 0.0517896 0.0128839
0.0137403 15.0252 466.367 47.3082 0.234783 0.0593974 0.0485844
0.00932684 0.709392 5.39251 13.5273 0.247083 0.0669957 0.029411
0.0127469 10.4416 268.779 43.1279 0.256308 0.0726931 0.0391644
0.0188843 19.1469 145.547 46.3646 0.248925 0.067711 0.0615844
0.0067243 0.364833 2.50196 10.9393 0.23583 0.0599433 0.023136
