#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.00295594 0.500773 6.08103 17.3915 0.219376 0.0504127 0.0118528
0.00173484 0.589986 4.48484 22.6198 0.203269 0.0425596 0.00792588
0.000678903 0.0170237 0.0842196 5.83251 0.184217 0.0344544 0.00352972
0.00193453 0.151009 1.14791 11.864 0.206186 0.0443951 0.008264
0.0105809 0.671801 5.08743 10.8482 0.22011 0.0509957 0.0416574
0.00420307 0.116715 0.887219 5.92346 0.175187 0.0310124 0.0232929
0.00688524 2.32873 41.6449 21.3951 0.192454 0.0376167 0.0342556
0.00228343 0.242673 1.84471 14.1364 0.224521 0.0530255 0.00880044
0.00509665 0.0766387 0.289691 4.60389 0.190613 0.0370543 0.0252557
0.00154599 0.225146 1.71147 16.3917 0.220699 0.0513003 0.00608964
0.000621094 0.0195246 0.10754 7.09145 0.199491 0.0410058 0.00285238
0.00101102 0.0651698 0.495395 10.6973 0.205877 0.0441829 0.00434978
0.00108521 0.0798217 0.650483 11.8205 0.222278 0.0521388 0.00420652
0.0066877 0.327123 2.48666 9.49128 0.217411 0.0495976 0.0267861
0.00133286 0.0414338 0.225216 7.22857 0.207193 0.0445009 0.00579504
0.000955239 0.231858 1.76249 20.3835 0.214445 0.0482491 0.00396079
0.00203025 0.0797423 0.493255 7.87815 0.200997 0.0416759 0.00926009
0.00193252 0.311689 2.36934 16.8943 0.215339 0.0486849 0.00790626
0.00270624 0.185088 1.48389 11.046 0.216423 0.0491366 0.0109913
0.0106168 1.12134 8.52398 14.1594 0.21971 0.0509545 0.0415601
0.0064024 0.289045 1.88275 8.92407 0.210276 0.046129 0.0269274
0.00917507 1.51104 11.4863 16.7621 0.217028 0.0489316 0.0377727
0.000837453 0.00554385 0.014042 2.85954 0.174034 0.0305501 0.00469494
0.00892614 1.43395 10.9003 17.0155 0.219667 0.0509504 0.0354243
0.00711763 0.512702 4.20408 11.414 0.218462 0.0502181 0.0284381
0.000767681 0.0236673 0.179909 7.15941 0.205089 0.0435397 0.00338604
0.0056338 0.514094 4.59707 13.2731 0.222949 0.0525311 0.0216267
0.000994284 0.0591606 0.449715 10.2398 0.21089 0.0464192 0.00417813
0.001664 0.243919 2.8317 16.4028 0.220017 0.0510767 0.00657456
0.00272649 0.288133 2.19027 13.9809 0.222526 0.0520705 0.0106487
0.000781535 0.0212643 0.108802 6.48087 0.196378 0.0396015 0.00368341
0.00182955 0.276866 2.10462 16.3482 0.204667 0.0436126 0.00793825
0.00179437 0.0306135 0.124243 4.87484 0.188152 0.0360341 0.00906127
-nan 0 0 0 -nan -nan -nan
0.000470405 0.313195 7.62919 27.1787 0.176804 0.031378 0.00262563
0.00318283 0.0388161 0.295064 4.0439 0.184795 0.0346663 0.0164879
0.00255264 0.282358 2.76598 14.2791 0.219091 0.0503085 0.010168
0.0054755 0.646177 4.91198 14.5781 0.214002 0.0480373 0.0224396
0.00874936 0.724054 6.32231 12.3726 0.220313 0.0512093 0.0343874
0.0051493 0.236367 1.79676 9.17732 0.217288 0.049547 0.0206592
0.000877542 0.0641519 0.533771 11.7423 0.212985 0.0476432 0.00357313
0.00117522 0.214704 1.6321 16.7023 0.201537 0.0415435 0.00542354
0.0038485 0.00658817 0.00852315 1.33659 0.159336 0.0254644 0.0239638
0.0041992 0.0617384 0.469311 4.3553 0.18122 0.0332502 0.0223673
0.00179735 0.472424 7.58521 20.5438 0.198029 0.0404184 0.00831121
0.00173116 0.490608 3.7294 21.0295 0.208247 0.0445781 0.00764777
0.000686907 0.00103751 0.0012658 1.28292 0.160109 0.0257115 0.00425672
0.00103646 0.524602 3.98781 25.1587 0.176141 0.0312297 0.00575269
0.000342473 0.000159211 0.000108161 0.684832 0.152487 0.0232695 0.00224181
0.00182076 0.166076 1.26244 13.0329 0.211848 0.0470678 0.00748404
0.00285036 0.0726482 0.357319 6.3804 0.202841 0.0424416 0.0128434
0.00804657 0.691921 5.2597 12.1557 0.209388 0.0456814 0.0342521
0.0108285 1.53095 17.4074 15.7232 0.217537 0.0496652 0.0439143
0.000697708 0.11963 0.90938 17.0615 0.211657 0.0467392 0.0029498
0.000793539 0.0605935 0.518098 11.4237 0.211255 0.0464945 0.00335888
0.000349097 0.00106699 0.00811085 1.8548 0.163064 0.026688 0.0021201
0.00511611 0.489325 4.57405 11.551 0.190548 0.0368589 0.025572
0.000723209 0.105176 0.799502 16.2329 0.208673 0.0454837 0.00305152
0.000515501 0.00766535 0.0290365 4.54484 0.187216 0.0356489 0.00262195
0.00147437 0.193763 1.47291 15.0716 0.214456 0.0480817 0.00611275
0.00797767 0.844863 8.48769 13.4645 0.211146 0.046485 0.0336954
0.00128975 0.123294 0.937234 13.1557 0.20896 0.0455947 0.0054346
0.00368089 0.0857877 0.404476 5.95077 0.197698 0.0401171 0.0172617
0.00675213 1.32244 10.0527 18.2827 0.20449 0.0435063 0.0295374
0.00206674 0.0772664 0.464248 7.7058 0.203048 0.042543 0.00931848
0.000818797 0.00730447 0.0555257 3.28844 0.171356 0.0295809 0.00468
0.0015355 0.29468 3.81895 16.9888 0.204085 0.0426591 0.00700688
0.00698969 2.74228 20.8457 23.6691 0.200696 0.0412539 0.0327885
0.000528371 0.00755453 0.028294 4.20921 0.173784 0.0304571 0.00296882
0.00731809 0.217114 1.65042 7.08042 0.209096 0.0454084 0.0313546
0.0102895 0.673429 5.15716 11.1552 0.220843 0.0513877 0.040095
0.00163351 0.557794 4.24012 23.1654 0.208245 0.0450097 0.00717482
0.005753 0.123446 0.563109 5.32267 0.185411 0.0348776 0.0297936
0.00322557 0.141997 1.0794 8.27541 0.19813 0.0403855 0.0150049
0.000906832 0.192096 2.68544 18.9216 0.214986 0.0483355 0.00377013
0.00350789 0.118715 0.902424 7.62591 0.2063 0.0442458 0.0151847
0.00340699 0.214701 1.59711 11.0675 0.222885 0.0524926 0.0130655
0.0068581 2.93656 22.3226 25.0284 0.201049 0.0415219 0.0319088
0.00348531 0.0304128 0.0885214 3.21271 0.171888 0.0297527 0.019888
0.00172156 0.360034 2.73683 19.1328 0.217025 0.049565 0.00699523
0.00289186 0.136873 0.923314 8.90299 0.208416 0.0451325 0.0124777
0.0039293 0.15022 1.14191 7.09559 0.178621 0.0323163 0.0211908
0.00520338 0.277932 1.97372 8.63472 0.191828 0.0374389 0.0257718
0.0100515 1.42747 10.8511 15.9846 0.218845 0.0504833 0.0401029
0.00193831 0.155804 1.35328 12.1528 0.219128 0.0506007 0.00769248
0.00443975 1.01043 7.68086 19.2947 0.212017 0.0467844 0.018918
0.00538694 0.226019 1.44021 7.8805 0.192573 0.0379617 0.0261389
0.00268033 0.106354 0.808459 6.9494 0.169457 0.0289318 0.0154865
0.0039445 0.191444 1.30994 7.74451 0.177007 0.0315844 0.0217602
0.00765295 0.483549 3.67574 11.0214 0.223158 0.0525581 0.0293975
0.00860488 0.29087 1.62531 7.64506 0.210439 0.0461248 0.036342
0.00163918 0.110886 0.842909 11.2492 0.216083 0.0490833 0.00658306
0.00175993 0.152201 1.3593 12.7946 0.218923 0.0505144 0.00694001
0.00541949 0.184124 1.39964 7.0656 0.19607 0.0393389 0.0258658
0.00602743 0.605695 6.04629 12.3718 0.188529 0.0363924 0.029728
0.00504524 0.0509241 0.387105 3.58071 0.179785 0.0327103 0.0271294
0.00814849 1.47298 18.2192 17.641 0.217975 0.0495178 0.0332594
0.00101025 0.112046 0.851725 14.3983 0.215522 0.0488702 0.00406769
0.00187023 0.114451 0.863443 10.6445 0.217604 0.0497843 0.0074743
0.00293357 0.0938116 0.713118 7.42032 0.207307 0.0446849 0.0126321
0.00292296 0.183233 1.36213 11.0097 0.223586 0.0527537 0.0112049
0.00127401 0.0655978 0.498648 9.34591 0.210051 0.0459167 0.00543506
0.0010525 0.198721 2.70226 18.0845 0.210197 0.0461693 0.00445246
0.00159064 0.139796 1.06267 13.0955 0.223551 0.052838 0.00607802
0.00770994 0.219497 1.13545 6.80013 0.204743 0.0433547 0.0341551
0.00195986 0.634388 4.82236 22.3008 0.20574 0.0437419 0.00878398
0.00107956 0.0283285 0.143317 5.99009 0.185648 0.0350253 0.00555572
0.000826703 0.151102 1.14861 17.6025 0.215823 0.0485854 0.00342577
0.00398837 0.115162 0.608837 6.44409 0.189646 0.0366973 0.0198172
0.00598552 1.44118 10.9552 19.199 0.202387 0.0421748 0.0273541
0.000824538 0.0466294 0.346747 9.18597 0.194812 0.0388651 0.0039551
0.00250828 0.58711 4.46297 19.9182 0.214784 0.0482466 0.0104259
0.00407324 0.111777 0.575726 6.32901 0.191841 0.03764 0.019905
0.00283815 0.136344 1.03643 9.48462 0.220238 0.0509928 0.0111697
0.00214282 0.0939648 0.603912 8.8509 0.208592 0.0454076 0.0090688
0.000910178 0.0233841 0.177757 6.51043 0.205096 0.0435164 0.00402224
0.0105975 0.72148 5.57192 11.4393 0.224096 0.0530182 0.0405069
0.000414998 0.00822995 0.0625607 5.21069 0.185549 0.0349595 0.00213894
0.00701418 0.3133 2.03121 8.22175 0.197111 0.0398131 0.0330701
0.00250977 0.115079 0.874785 8.88288 0.211138 0.0463426 0.0106216
0.000626909 0.0221407 0.129702 7.40877 0.196401 0.0396239 0.00295024
0.00386383 0.0258912 0.196814 2.79157 0.16981 0.0290192 0.0223582
0.00644284 1.6809 26.6159 19.7358 0.18987 0.0367968 0.0318086
0.00937825 1.05686 8.03378 14.4992 0.217141 0.0496638 0.0373894
0.000924454 0.0523207 0.381057 10.2113 0.215493 0.0487351 0.00374309
0.00163999 0.0442179 0.336127 6.5081 0.199779 0.0410619 0.00755297
0.00131256 0.0686827 0.475077 9.76383 0.215863 0.0487531 0.00533347
0.00561443 0.457612 3.47858 12.1434 0.20848 0.0454267 0.023658
0.00615937 0.201623 1.11666 7.40972 0.209049 0.0453552 0.0264728
0.000661852 0.0569576 0.432969 12.4473 0.204991 0.0438398 0.00284908
0.00392407 0.207335 1.4459 9.76983 0.216905 0.0493041 0.0158592
0.000928528 0.152525 1.15943 15.9203 0.205951 0.0435106 0.00417095
0.00078752 0.00449555 0.0106184 2.59474 0.168668 0.0286215 0.00459156
0.00851043 1.66179 12.6322 18.5885 0.217117 0.0495723 0.0344522
0.0013596 0.0507426 0.305216 7.78051 0.202367 0.0423098 0.00611889
0.0010919 0.045473 0.345668 8.54077 0.209365 0.0456387 0.00463768
0.00646878 0.573403 5.10982 13.0359 0.221776 0.0519512 0.0250196
0.00104419 0.141635 1.07665 15.7238 0.217431 0.0497639 0.00419181
0.00477747 0.359882 3.01055 11.7664 0.21911 0.0505651 0.0189518
0.0030935 0.232212 1.76518 9.6645 0.176072 0.0312534 0.0171468
0.00179549 0.0924976 0.661922 8.01097 0.16667 0.0280174 0.0105109
0.000277063 0.000206343 0.00156853 0.885942 0.155753 0.0242976 0.00177166
0.00150386 0.344898 4.80112 18.7068 0.202983 0.0421643 0.00687761
0.00958491 1.34216 10.2026 15.9253 0.2139 0.0480425 0.0391904
0.00156446 0.0884586 0.643515 10.1374 0.215681 0.0487978 0.00634989
0.0061344 0.190524 1.44828 6.6898 0.189225 0.0365687 0.0304905
0.0058237 1.16492 15.5966 18.2094 0.214344 0.0478497 0.0244387
0.00644295 1.5631 11.882 20.2971 0.206776 0.0445179 0.0279028
0.00129362 0.0262055 0.116175 5.35344 0.189284 0.0365169 0.00647152
0.00279976 0.59657 4.53488 18.7784 0.21339 0.047434 0.0118136
0.00133254 0.052648 0.327086 7.68102 0.191575 0.0375665 0.00649846
0.00835514 1.89496 14.4047 18.9131 0.211331 0.0461236 0.0361508
0.00493624 0.0441477 0.129652 3.30517 0.175335 0.0310294 0.0274273
0.00113584 0.0531237 0.403825 9.11674 0.214164 0.0478924 0.00468794
0.00580517 0.358311 2.76765 10.2622 0.202105 0.0423815 0.0257405
0.00372185 0.560604 4.26148 14.9813 0.189827 0.0368278 0.0183535
0.00725988 0.721565 7.01218 12.2569 0.199991 0.0410427 0.0337313
0.000728574 0.0842765 0.640636 14.5995 0.213811 0.0480212 0.00297193
0.00251603 0.176636 1.42507 11.4099 0.219103 0.0505467 0.00996792
0.00569685 1.12582 8.55804 18.157 0.216321 0.0484823 0.0237038
0.00413703 0.0208744 0.0460439 2.42672 0.169735 0.0290014 0.0239133
0.00509924 0.193497 1.47088 7.60021 0.197969 0.0402751 0.02385
0.0104209 2.65183 40.9027 20.4664 0.212363 0.0470784 0.0441533
0.00910315 0.537208 4.08364 10.0031 0.211418 0.046575 0.0384637
0.00259799 0.479086 6.41017 17.8309 0.211236 0.0466374 0.0109428
0.00473356 0.624494 4.74715 14.5631 0.203591 0.0428196 0.0212175
0.0021532 0.259829 2.78941 14.0672 0.207291 0.0445202 0.00941881
-nan 0 0 0 -nan -nan -nan
0.00607154 3.03634 63.3953 23.7564 0.178363 0.031953 0.033471
0.00552821 0.298418 2.26845 10.1455 0.221103 0.0515073 0.0215166
0.00155425 0.0537419 0.30434 7.86166 0.211148 0.0465542 0.00649419
0.00282245 0.144861 1.10118 9.84703 0.217864 0.049909 0.011205
0.00183193 0.0807125 0.51187 9.08333 0.216621 0.0493075 0.00733627
0.00556099 0.149494 1.13639 6.05309 0.187542 0.035728 0.0283035
0.000520649 0.016419 0.0906698 6.60827 0.185803 0.0350764 0.00267353
0.00239219 0.000350069 0.00266108 0.345998 0.148165 0.0219575 0.0161372
0.00599762 1.05067 13.161 14.8527 0.184145 0.0341636 0.0316956
0.00357909 0.0570833 0.433924 4.73819 0.189155 0.0364636 0.0179044
0.0100973 1.51343 17.4763 16.6963 0.217794 0.0498685 0.0402336
0.00933734 0.724178 5.50491 11.9384 0.21536 0.0487302 0.037735
0.0107613 1.0671 10.1594 13.5697 0.220311 0.0511815 0.0422728
0.00287609 0.131809 1.00196 8.70213 0.206301 0.044132 0.0125973
0.00301929 0.686195 10.0813 19.7117 0.213984 0.0480052 0.0125506
0.00519324 0.913464 6.94379 17.6032 0.216677 0.0493757 0.0210968
0.00124078 0.0795518 0.620318 10.6555 0.215221 0.0485239 0.00508568
0.000858733 0.0357959 0.272106 8.81859 0.216214 0.0490565 0.00345503
0.00103323 0.0491501 0.322925 9.48875 0.219424 0.050625 0.00407423
0.00363106 0.367322 2.79224 10.9247 0.161392 0.0261722 0.0221707
0.0009906 0.0386696 0.242073 6.76007 0.161557 0.0262355 0.00604636
0.00182772 0.0392614 0.29845 5.05705 0.172408 0.0299127 0.0104147
0.00289845 0.0428433 0.163083 4.13803 0.167524 0.0282134 0.0170529
0.00187633 0.101899 0.774597 9.26682 0.192133 0.0379622 0.00898119
0.00227514 0.14643 1.12396 10.4735 0.212446 0.0469101 0.00959374
0.00144372 0.232546 1.76772 16.9021 0.204769 0.0437278 0.00624397
0.0069755 0.224523 1.24113 7.15676 0.201782 0.042025 0.0315661
0.00369192 0.462449 3.51535 15.2504 0.222444 0.0520048 0.0144135
0.0020934 0.0351426 0.140991 4.87895 0.190621 0.0370441 0.0103841
0.00193523 0.124654 0.947569 11.1687 0.223308 0.0526291 0.00742708
0.00783122 0.212302 1.06941 6.64753 0.204813 0.0433991 0.0346375
0.00323034 0.00370538 0.0281668 1.07461 0.157995 0.0250114 0.0203433
0.00577645 1.03512 13.0561 16.2367 0.194755 0.038637 0.0278916
0.00165328 0.0494587 0.375965 7.13013 0.20879 0.0452542 0.00710464
0.010618 0.831589 6.94579 12.2549 0.221698 0.0518539 0.0410887
0.00231433 0.290067 2.20497 14.6101 0.212827 0.0472351 0.00972012
0.00837071 0.953345 9.99067 13.7392 0.205584 0.0438198 0.0367627
0.00561198 0.431227 3.27801 11.794 0.217374 0.0496779 0.0225555
0.00529531 0.78104 9.11341 16.3528 0.22005 0.0511179 0.0209588
0.0106988 1.13707 8.64357 13.8058 0.218122 0.0500473 0.0429115
0.00493226 0.591687 6.25496 14.6202 0.217671 0.0497878 0.0198954
0.00148138 0.0641062 0.487309 8.42511 0.20051 0.0415314 0.00671395
0.000924463 0.11442 1.19932 15.119 0.221488 0.0516732 0.00362692
0.0014187 0.276364 2.1008 15.9243 0.172213 0.0299239 0.00799415
0.00391192 0.0779424 0.342421 4.88517 0.173402 0.0302889 0.0221097
0.00439041 0.0961412 0.730827 5.74155 0.195738 0.0392969 0.0208376
0.0110811 1.08453 9.89805 13.5744 0.223664 0.0527122 0.0427222
0.0072325 0.870959 6.62068 14.879 0.221214 0.0517033 0.0283375
0.00128981 0.117805 1.09448 12.8747 0.215703 0.0488565 0.0052342
0.00559801 0.188358 1.43182 7.11562 0.197329 0.0399726 0.0263472
0.00889901 2.34242 37.546 20.6563 0.205582 0.0438588 0.0392773
0.00541607 0.453325 3.44599 12.4644 0.218948 0.0505233 0.0214361
0.00280288 0.312909 3.18945 14.3682 0.218696 0.0504081 0.0111267
0.0103047 1.59839 12.1503 17.0142 0.216758 0.0495165 0.0411432
0.00128392 0.0357389 0.184903 6.65967 0.200769 0.041547 0.00585811
0.00310461 0.288463 2.19278 13.4092 0.2218 0.0519983 0.011981
0.00403389 0.148878 0.878511 7.95135 0.208679 0.0452612 0.0172785
0.00276041 0.593618 4.51245 18.8348 0.211404 0.0465457 0.0117737
0.000734123 0.0410806 0.303065 9.43721 0.201153 0.0417205 0.00334557
0.00121197 0.49926 3.79517 24.0474 0.196124 0.0392474 0.00586174
0.00165439 0.0276044 0.111406 4.53705 0.17658 0.0314532 0.00914463
0.0024441 0.274601 2.0874 14.7392 0.220657 0.0514459 0.00948942
0.00768733 0.229427 1.21875 6.94824 0.203559 0.0428108 0.0343211
0.00107171 0.0563804 0.428581 9.31358 0.206639 0.0441396 0.00470649
0.0061138 0.167085 0.857778 6.20929 0.189157 0.0364624 0.0305735
0.0108809 1.72576 13.1185 16.8662 0.219586 0.0508786 0.0432627
0.00228891 0.168588 1.39938 11.5706 0.218661 0.0503075 0.00913776
0.0027681 0.484208 3.68076 16.8142 0.195542 0.0394239 0.0129293
0.00725589 0.387273 2.75488 9.1609 0.203 0.042494 0.0327748
0.00933467 3.85229 29.2836 24.6937 0.202901 0.0424023 0.0428577
0.00139956 0.0171299 0.0590898 3.89861 0.176721 0.0315229 0.00771757
0.00245717 0.191938 1.45903 11.9039 0.219103 0.0504488 0.00980366
0.000994002 0.115286 1.22701 14.2761 0.206815 0.044576 0.00426905
0.000608011 0.0287015 0.218177 8.87445 0.207032 0.0444873 0.00264883
0.0111193 2.33312 32.7188 19.1297 0.217011 0.0495815 0.0451524
0.00663542 0.239881 1.82348 7.46746 0.199204 0.040861 0.0306875
0.0103217 2.55065 39.0702 20.5574 0.214408 0.0482507 0.0427444
0.000831534 0.0775387 0.589417 13.1917 0.220675 0.0514005 0.00326144
0.00624693 0.661837 6.60341 13.8973 0.216292 0.0491834 0.0251977
0.000717475 0.00435847 0.0331313 2.7183 0.171807 0.0297413 0.00408678
0.00690119 1.2277 14.9466 17.211 0.215194 0.0479913 0.0288742
0.00298566 0.128844 0.979423 8.86684 0.21265 0.0473149 0.0123033
0.00770927 0.376565 2.48487 9.62809 0.219577 0.0508115 0.0302183
0.00551055 0.261842 1.99042 9.38985 0.21848 0.0501374 0.0219098
0.0095338 0.558578 4.08365 10.4744 0.215976 0.049031 0.038212
0.00415201 1.03506 7.86808 19.3707 0.205535 0.0434026 0.018761
0.00496903 0.079538 0.313341 4.46638 0.175784 0.0312059 0.0274818
0.00759875 1.77589 13.4996 19.4835 0.213686 0.0472585 0.0322425
0.000354969 0.0020748 0.00495022 2.67241 0.17251 0.0299928 0.00201327
0.00975614 0.689806 5.24363 11.6263 0.221512 0.0517383 0.0378328
0.000641394 0.01816 0.094067 6.93013 0.208471 0.0450871 0.00276535
0.00655538 0.987863 7.50933 16.472 0.218855 0.0504915 0.0261607
0.00319625 0.239814 2.0088 11.6977 0.218887 0.0504401 0.0127268
0.00492998 0.858014 6.52228 16.4038 0.200212 0.041221 0.0227524
0.00653958 0.643821 6.25928 12.2797 0.198988 0.0406692 0.0304358
0.0102244 1.98502 15.0893 17.9427 0.214833 0.0479855 0.0428127
0.00199489 0.0350701 0.144761 4.86414 0.183513 0.0341747 0.0104167
0.00100806 0.0208678 0.158629 5.4312 0.189554 0.0366228 0.00503035
0.00489821 0.33589 2.63476 10.9559 0.213547 0.0475053 0.0203655
0.00118645 0.0918287 0.698045 10.9508 0.200868 0.0413737 0.00547105
0.000441966 0.00493685 0.016292 3.74505 0.175826 0.031197 0.00244863
0.00528539 0.0739118 0.561848 4.34912 0.185708 0.0350543 0.0271517
0.00143755 0.163551 1.60626 14.4497 0.22141 0.0514029 0.00566793
0.00956481 1.46908 11.1673 15.7342 0.211542 0.046243 0.0411324
0.00511514 0.0665883 0.235749 4.0489 0.17809 0.0320603 0.0278463
0.00107393 0.0834679 0.63449 11.8227 0.216368 0.0491468 0.00435514
0.0110053 1.68806 20.0765 16.5047 0.219071 0.0505606 0.0440217
0.00300841 0.166333 1.2644 10.3072 0.221819 0.0518722 0.0116522
0.00204877 0.0695464 0.390665 7.75134 0.210135 0.0460655 0.00862619
0.000278256 0.00036931 0.00280734 1.19355 0.157125 0.0247371 0.00176204
0.00638124 1.04779 12.6543 14.8787 0.19137 0.0370771 0.0319854
0.000530984 0.00253268 0.0192524 2.3473 0.166695 0.0279209 0.00314352
0.000766415 0.0853654 0.853602 12.8525 0.198346 0.0401389 0.00362584
0.000500476 0.0130123 0.0989143 6.35957 0.195924 0.0394457 0.00235969
0.00326014 0.262612 2.19388 12.3 0.223318 0.0524951 0.0126266
0.0018726 0.0546223 0.415217 6.86141 0.202753 0.0424575 0.00841856
0.0025652 0.399757 4.8633 17.0197 0.214431 0.0483728 0.0103929
