#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.0113775 2.3728 18.037 22.5289 0.250919 0.0697557 0.0349499
0.00176747 0.518596 7.96704 26.4461 0.254949 0.0722029 0.00536931
0.0178711 2.08623 15.8586 16.9809 0.251666 0.0700006 0.0545272
0.0106111 2.72978 39.1148 25.6874 0.251001 0.070208 0.0319346
0.00945673 1.92536 14.6358 22.7321 0.255996 0.0731391 0.0279433
0.00806698 1.5985 19.9155 22.4309 0.256466 0.07339 0.023798
0.00322253 0.58762 4.46685 21.7242 0.253626 0.0717026 0.00957628
0.00218571 0.370091 4.23064 20.7884 0.257649 0.0740108 0.00641668
0.00670191 0.82928 6.30385 16.2962 0.222513 0.0529973 0.0247942
0.0142654 6.91189 139.286 31.8611 0.240201 0.0624883 0.0487028
0.00330867 0.304341 2.31348 14.8722 0.240063 0.0630047 0.0107962
0.0164573 5.66159 91.8354 28.5381 0.256501 0.0729015 0.0497691
0.00791446 1.00648 7.65083 17.2166 0.23701 0.0611032 0.0264903
0.0111038 2.20938 29.3059 21.8807 0.232809 0.0591406 0.037398
0.0154986 3.16421 24.053 22.851 0.257427 0.0739755 0.0453822
0.00693186 0.855219 8.42863 17.7263 0.253735 0.0714677 0.0207429
0.0122415 3.78899 28.8023 27.2905 0.255635 0.0727736 0.0368749
0.00497782 0.925921 11.2139 21.4011 0.256211 0.0730722 0.0148649
0.00267901 1.37617 10.4611 33.5485 0.250709 0.0688606 0.00856777
0.00664498 0.433637 3.31296 11.8673 0.231075 0.0573216 0.0235635
0.00240126 0.276525 2.10203 16.7015 0.245548 0.0661938 0.00761683
0.0114828 2.76773 39.6411 24.6625 0.240128 0.063642 0.0366143
0.00382777 2.52173 19.1692 37.6581 0.235182 0.059924 0.0132685
0.000914478 0.0397388 0.251773 9.2109 0.222324 0.0522514 0.00351419
0.0142479 6.8908 52.381 33.3472 0.247997 0.06762 0.0452943
0.0114635 0.629789 4.36538 10.855 0.233966 0.0588212 0.0401257
0.0119127 0.61014 4.63804 10.3186 0.229427 0.0562529 0.0430795
0.014976 7.92668 163.617 34.4991 0.246411 0.06654 0.0483616
0.0207746 5.92419 45.0333 26.1384 0.256666 0.0733768 0.0623337
0.0201082 4.29325 55.7109 22.7807 0.256019 0.0729577 0.0602438
0.00955813 1.18983 9.04462 17.7162 0.249645 0.0689939 0.0292173
0.00300475 0.603993 7.55748 22.6904 0.253613 0.071615 0.00896408
0.00916831 2.60833 19.8275 26.2492 0.257391 0.0736677 0.0273859
0.0133072 1.8056 19.2382 18.4017 0.244666 0.0660587 0.0417445
0.0138142 5.84345 44.4195 31.0114 0.253382 0.0706134 0.0430449
0.00572171 0.359202 2.68238 11.6851 0.23119 0.0574242 0.0202262
0.00144063 0.274672 2.08794 21.1758 0.244979 0.0658221 0.00462507
0.00124025 0.421931 7.37107 28.2473 0.238695 0.0624015 0.00409827
0.0044829 0.606745 4.61223 18.6444 0.25599 0.0729359 0.0132376
0.00483709 0.911875 10.9291 22.0788 0.257934 0.0743341 0.0140969
0.00461984 0.74449 5.65931 19.6255 0.245368 0.0660865 0.0147164
0.00146451 0.297135 4.05003 22.3792 0.231322 0.0585381 0.0049239
0.00474543 2.03092 15.4382 29.863 0.218817 0.051049 0.0180761
0.00158166 0.307679 4.10134 20.2366 0.22525 0.0542245 0.00582939
0.0148472 7.67583 58.3486 34.4588 0.237797 0.0618571 0.0495327
0.00235585 0.155175 1.17823 12.0061 0.23499 0.0594922 0.00816728
0.0117299 0.745329 5.66569 11.6272 0.227631 0.0555047 0.0424207
0.00159584 0.800175 15.8873 33.1139 0.250575 0.0686954 0.00511345
0.0116177 3.2433 24.6542 25.9419 0.233625 0.0596523 0.0389282
0.000972333 0.0859995 0.760808 14.1162 0.232446 0.0583387 0.00337745
0.00808128 0.483185 3.67297 10.9178 0.224773 0.0536441 0.030367
0.00437172 3.05007 74.2382 37.4403 0.241644 0.0631356 0.0150411
0.00372953 0.322231 2.44947 14.0328 0.239028 0.0620216 0.0124822
0.00246619 0.927583 16.9236 30.2675 0.236009 0.0611334 0.00813626
0.00550515 3.62444 27.5515 37.0325 0.223571 0.0533818 0.0205121
0.00220255 0.073625 0.416131 7.52359 0.206594 0.0443002 0.00957218
0.00927326 1.00439 7.63495 15.5934 0.22733 0.0557217 0.0329394
0.0111936 4.41712 78.1511 29.6174 0.249645 0.0683164 0.0357647
0.00264013 0.708246 5.3838 25.6465 0.246766 0.0673921 0.00825167
0.00172897 0.378868 5.00569 23.0047 0.253925 0.0714999 0.00526014
0.000799759 0.0528524 0.401763 11.6281 0.219783 0.0512888 0.00306073
0.0147714 4.90654 81.0532 27.3702 0.236764 0.0608558 0.0500249
0.00771421 1.88264 14.3111 24.7707 0.241516 0.0644834 0.0244592
0.0033013 0.631076 7.73605 21.5789 0.254403 0.0717385 0.00999791
0.0195654 6.18917 47.0476 27.2241 0.252899 0.0708611 0.0602639
0.0166762 3.28846 41.7872 21.8317 0.249605 0.0688923 0.0516605
0.0147662 6.79897 51.683 32.1765 0.249786 0.0683031 0.0469955
0.0018059 0.0801892 0.510119 9.46795 0.225616 0.054054 0.00674934
0.00296436 0.183764 1.3969 11.6504 0.231449 0.0576073 0.010448
0.00999479 3.58491 60.5549 29.2559 0.244821 0.065905 0.0318583
0.000692946 0.0221342 0.168255 7.38896 0.207546 0.0447155 0.00299421
0.00129193 0.726524 15.6404 34.5757 0.231206 0.0574231 0.00460168
0.00178147 0.342299 2.60202 22.3003 0.258907 0.0749447 0.00517024
0.0190608 2.53341 25.6968 18.4032 0.255238 0.0724505 0.056515
0.00123973 0.0533381 0.405455 8.69088 0.207949 0.0450351 0.00529653
0.002286 1.63683 39.4421 37.0726 0.238657 0.060932 0.00811525
0.00394991 1.20988 9.19699 27.5013 0.235507 0.0609527 0.0129868
0.00513851 0.704923 7.4616 18.1099 0.247771 0.0674992 0.0161799
0.00571028 1.15502 8.78003 22.3196 0.255053 0.0724023 0.0171344
0.00195284 0.575909 8.83772 26.5712 0.25675 0.0733744 0.00587227
0.00126383 0.0634362 0.482217 10.1276 0.227981 0.0553485 0.00464945
0.0174468 12.4568 306.325 38.0973 0.244369 0.0648866 0.058899
0.00448581 2.91915 22.1902 34.5747 0.225258 0.0534439 0.0172993
0.00149348 0.0515911 0.300293 7.26907 0.193579 0.0384232 0.00716117
0.00524255 1.73606 13.1968 28.1825 0.255701 0.0727825 0.0158193
0.00639524 1.05271 11.996 20.1492 0.256253 0.0730371 0.0190938
0.000847234 0.0262098 0.199236 7.46111 0.212105 0.0469896 0.00351942
0.0015184 0.882613 18.5813 34.9826 0.245353 0.0651451 0.0050601
0.00668083 0.601937 4.57568 13.0239 0.207955 0.0453693 0.0278477
0.0100116 2.81816 44.4285 24.1469 0.223758 0.0533469 0.0373701
0.00353238 1.73265 13.1709 30.279 0.220306 0.0510292 0.0139153
0.000920469 0.047724 0.340561 9.14726 0.196023 0.039587 0.0042948
0.000811545 0.258258 1.96317 24.8899 0.219883 0.0510326 0.00316354
0.000944366 0.131094 1.55679 15.8976 0.199565 0.0414996 0.00416703
0.00194715 1.34375 10.2147 35.712 0.227156 0.0545567 0.00742063
0.00143738 0.0969916 0.791436 10.8011 0.201477 0.042155 0.00637716
0.0015149 0.0877374 0.666944 10.7071 0.222056 0.052205 0.00579942
0.00215963 1.57527 40.1765 38.3156 0.233298 0.0585226 0.00773833
0.00426518 1.28476 9.7662 27.1969 0.257594 0.0739084 0.0126714
0.00183512 0.212609 2.0825 17.0217 0.24798 0.0678713 0.00568609
0.0126819 1.35034 10.2648 16.0796 0.242184 0.0643392 0.0407139
0.0188571 6.30654 101.18 28.2382 0.256671 0.073143 0.0567797
0.0159509 4.13666 31.4452 25.1697 0.257866 0.0739913 0.0473821
0.0163478 2.21924 23.5991 18.4432 0.244992 0.0662636 0.0511181
0.00123703 0.123281 0.937131 15.3988 0.242621 0.0643286 0.00400968
0.01549 4.14269 62.1585 25.8616 0.240655 0.0638923 0.0494191
0.00667176 3.75373 28.5343 34.8501 0.249166 0.0681003 0.0215644
0.0123979 1.00484 8.33034 13.5542 0.240952 0.0631257 0.0410893
0.0149631 11.4635 87.1408 38.4272 0.237215 0.0599914 0.0533694
0.00667536 0.121254 0.504408 5.15767 0.194707 0.0387978 0.0320477
0.0015978 0.812554 6.1767 32.4182 0.241403 0.0629226 0.00546077
0.00256355 0.190305 1.60141 12.202 0.214571 0.0487403 0.0101185
0.013663 4.2907 32.6162 27.5639 0.24866 0.0682638 0.0425272
0.00497149 0.361276 2.88017 12.7864 0.234977 0.0596725 0.0170481
0.00567747 0.477525 3.62995 13.9674 0.242592 0.0641178 0.0185605
0.0148785 5.43926 95.7415 29.997 0.241425 0.0643371 0.047533
0.000779963 0.0677264 0.514829 12.2522 0.202292 0.0424507 0.00345284
0.00137439 0.669522 14.8938 29.9302 0.198492 0.0409841 0.00609652
0.0160634 1.63187 12.4048 15.8726 0.251653 0.0699406 0.0489973
0.0131545 3.40951 47.7933 25.6091 0.257326 0.073909 0.0386696
0.00719144 2.55583 19.4284 28.5931 0.244869 0.0658856 0.023202
0.0113019 2.175 27.7947 21.3075 0.242839 0.0646996 0.0365136
0.0112595 2.14111 16.2758 20.1983 0.230071 0.0568451 0.0401784
0.00213764 0.470384 6.97173 21.7972 0.213568 0.0486335 0.00826138
0.00183889 0.103548 0.78713 10.9363 0.232506 0.0579446 0.00652577
0.00150978 1.00084 23.7758 37.2573 0.24484 0.0653352 0.00503927
0.00546393 0.737571 5.60671 18.1688 0.24869 0.0682643 0.0169748
0.015137 5.80138 101.549 29.7121 0.255212 0.0721507 0.0464356
0.00216336 0.336665 2.55919 19.2868 0.246806 0.0669097 0.00684957
0.00561321 1.35698 20.144 24.4641 0.232624 0.0593203 0.0187022
0.00951668 0.62103 4.72082 11.013 0.215115 0.0485964 0.0384035
0.00212279 1.56932 41.4051 38.1274 0.221833 0.0523079 0.00812955
0.0150924 2.02727 15.4105 18.0603 0.25041 0.0692805 0.0465542
0.0062402 2.49782 44.963 30.3743 0.255008 0.0720773 0.0191643
0.0038824 2.44049 18.5516 35.9513 0.24507 0.0647961 0.0130608
0.00252024 0.0703532 0.361682 6.92704 0.208054 0.0449823 0.0108242
0.00467574 1.66063 12.6234 28.9914 0.25547 0.0721527 0.0142355
0.00794979 0.576961 4.5636 12.9002 0.236455 0.0606205 0.0268514
0.0100711 0.523334 3.97818 10.3504 0.227173 0.055032 0.0369507
0.0154677 6.96704 128.984 31.7047 0.251915 0.069532 0.0488688
0.0129214 2.82179 21.4501 23.4859 0.255736 0.0728191 0.0383241
0.00397039 0.451425 4.33589 16.9467 0.248787 0.0684322 0.0121997
0.00312538 0.280278 2.13056 12.7478 0.207623 0.0450356 0.0132327
0.00184321 1.37177 35.9238 37.1403 0.220045 0.05104 0.00727605
0.00475484 1.418 10.779 27.3817 0.254568 0.0722243 0.014194
0.00348978 0.35279 3.19087 15.8516 0.250261 0.0691238 0.0107252
0.0014887 0.580935 4.41603 29.6501 0.237665 0.0613133 0.00503045
0.00235228 0.123159 0.860746 10.1176 0.217382 0.0499129 0.00924267
0.0131515 2.70497 20.5621 22.1783 0.250944 0.0695009 0.0407035
0.00706114 1.38665 18.465 22.0268 0.233322 0.0596625 0.0234664
0.01372 1.07357 8.16084 13.1569 0.238103 0.0613531 0.0465101
0.00728155 4.21441 93.0585 35.1828 0.24726 0.0669054 0.0238266
0.0104084 1.80487 13.7199 20.6913 0.256327 0.0731034 0.031033
0.00289799 0.860908 13.3699 27.0322 0.253909 0.0717985 0.00874202
0.0164427 1.74169 13.2396 16.175 0.251432 0.06984 0.0502365
0.00445796 1.20934 17.6277 26.3079 0.253595 0.0717239 0.0132955
0.00977501 1.38019 10.4917 18.5824 0.252867 0.0708559 0.0297335
0.00867062 3.38873 60.2382 30.1012 0.255581 0.0725057 0.0264876
0.00681465 3.54616 26.9565 34.4367 0.244745 0.0658096 0.0220627
0.00912144 0.64605 5.02948 12.5926 0.23874 0.0617723 0.0307147
0.00898698 3.42194 26.0122 29.6536 0.255012 0.0720574 0.0275784
0.0166289 2.33091 25.1192 18.3582 0.246824 0.0670593 0.0523596
0.00252517 1.55244 11.801 35.216 0.242103 0.0632663 0.00866564
0.00081662 0.0543566 0.432245 11.5129 0.21725 0.049941 0.00319347
0.00846558 3.40918 25.9152 30.7802 0.229246 0.0572423 0.0292069
0.00293565 0.317358 3.06993 15.6217 0.237388 0.0610665 0.00993925
0.00187352 0.316267 2.40414 20.4288 0.245631 0.0664839 0.00588853
0.0147474 2.17563 24.4091 19.0416 0.238581 0.062455 0.0478958
0.0076729 3.14264 23.8891 30.5496 0.231614 0.0583228 0.0264888
0.00314415 0.465887 5.25321 18.4355 0.238906 0.0621225 0.0104912
0.00391614 1.06658 8.10771 24.5894 0.221569 0.0527564 0.0143768
0.00445734 1.19299 18.1244 24.3035 0.236191 0.0604233 0.015274
0.00920172 2.99397 22.759 25.6864 0.219386 0.0511314 0.0353174
0.00204539 0.657944 11.5622 25.6208 0.218933 0.0509213 0.00786079
0.0161232 5.86462 44.5805 29.882 0.247629 0.0680117 0.0500398
0.00614337 0.651019 6.03474 16.0427 0.250433 0.0691243 0.0190041
0.013423 1.62177 12.3281 17.441 0.249712 0.0690072 0.0410339
0.0194688 5.03555 70.5659 25.3689 0.258029 0.0742314 0.0573776
0.00459868 1.56924 11.9287 28.6798 0.250367 0.0695454 0.0142003
0.00729555 1.13556 12.6211 19.5089 0.254887 0.0720953 0.0219946
0.015933 7.59563 57.7389 33.3514 0.238341 0.0622612 0.0527025
0.0115624 0.861471 6.88727 12.8477 0.237955 0.0612482 0.0392307
0.0152448 2.21894 16.8675 18.9364 0.246852 0.067223 0.0475692
0.0151772 2.6935 32.7989 21.1012 0.241946 0.0645775 0.0480942
0.00357312 1.63283 12.4121 32.877 0.238482 0.0623446 0.0117742
0.0109271 0.670703 4.92094 11.4526 0.232732 0.0581699 0.0385199
0.00686645 1.45236 11.0402 23.3293 0.257549 0.0741185 0.0200662
0.015663 2.08026 21.1484 18.3696 0.254929 0.0722475 0.0465685
0.00763699 4.17718 31.7532 34.2987 0.247979 0.0668458 0.0249329
0.00174528 0.0602171 0.341378 8.03777 0.216755 0.0493479 0.00698704
0.00238847 1.83222 13.9278 39.076 0.240297 0.0621791 0.00830357
0.00509741 0.170724 0.958322 7.66621 0.211243 0.0465413 0.0213695
0.00490166 1.78635 13.5791 29.5048 0.255682 0.072494 0.014842
0.0075634 0.648523 5.51177 14.3092 0.243117 0.064655 0.0243767
0.00185942 0.0363704 0.276473 5.37198 0.194055 0.0385191 0.00896995
0.00823717 7.50586 207.88 41.6176 0.225358 0.0537813 0.0313599
0.00956745 6.97603 53.0289 38.3923 0.242391 0.0636919 0.0326919
0.00314491 0.156245 1.04709 10.0458 0.227615 0.0551478 0.0116003
0.00244702 1.36918 10.4079 34.8769 0.249703 0.0684818 0.00787179
0.00510952 0.411896 3.39783 13.6096 0.241331 0.0634313 0.0168402
0.000589222 0.00692708 0.0526569 3.88134 0.177546 0.0318597 0.00321858
0.000870522 0.769286 21.2645 39.3678 0.209231 0.0454242 0.00371346
0.00300065 0.279987 2.12835 14.7348 0.242952 0.0644478 0.00977421
0.0164861 8.46723 177.042 33.8329 0.246129 0.0665233 0.0534055
0.0042583 0.583816 4.43793 18.3561 0.243348 0.065096 0.0135546
0.0140047 2.48767 30.2039 21.0069 0.242334 0.0646936 0.0444922
0.00167943 0.294639 2.23972 20.7058 0.235087 0.0605022 0.0055683
0.00795537 2.19363 32.3724 25.4555 0.252691 0.0705382 0.0245664
0.00421229 0.640232 4.86679 19.0497 0.241715 0.0640466 0.0136479
0.00876459 3.47769 62.9339 29.9402 0.249218 0.0683564 0.0278687
0.00182477 0.146298 1.1121 12.5692 0.218846 0.0506263 0.00710724
0.00871834 4.61703 105.453 33.2821 0.214706 0.0490462 0.0338689
0.00523068 0.818524 6.22209 18.9676 0.224099 0.0542218 0.018721
0.0152663 2.99389 38.2056 21.2459 0.239713 0.0625794 0.0506123
0.00287607 0.889948 6.76502 27.5507 0.257012 0.0736234 0.00856582
0.00151563 0.197969 2.04518 18.0893 0.250157 0.0692561 0.00464173
0.00226848 0.462492 3.51568 22.9028 0.250395 0.0698084 0.00685125
0.00202409 0.408785 5.11515 22.4747 0.258164 0.0743095 0.00596518
0.0130737 2.32063 17.6405 21.2799 0.254626 0.0721908 0.0388318
0.00294518 0.41344 4.37643 18.9394 0.251747 0.0703317 0.00888548
0.0111465 1.98625 15.0986 20.5164 0.245104 0.0659869 0.0356237
0.013315 4.88573 87.3423 29.1278 0.24199 0.0642799 0.043431
0.00627281 1.33903 10.1787 22.9525 0.257433 0.073878 0.0186055
0.0150762 3.76308 53.1382 24.8681 0.254993 0.0725083 0.0450676
0.00429861 0.24157 1.83632 9.89619 0.203406 0.0430198 0.0188164
0.00200167 0.735185 13.4294 27.2692 0.216334 0.0495043 0.00783832
0.010384 9.2571 70.3687 40.9519 0.231363 0.057068 0.0384246
0.00294077 0.110527 0.658262 8.15181 0.210207 0.0460985 0.0123766
0.00614875 3.1431 23.8926 32.8987 0.245318 0.0652362 0.0204391
0.0052027 0.234603 1.52365 9.24627 0.216611 0.0493876 0.0207136
0.00198324 0.785282 5.96939 30.3099 0.255427 0.072353 0.006069
0.00212731 0.271165 2.76675 17.6814 0.250808 0.0695238 0.00654354
0.00135097 0.195836 1.48866 19.2076 0.254463 0.0719428 0.00403315
0.0181651 3.31987 39.7632 21.6849 0.251848 0.0706312 0.0544049
0.0130486 3.43704 26.127 25.7927 0.239337 0.0632723 0.0417042
0.00868764 1.15349 11.9152 17.9825 0.249822 0.0688394 0.0268935
0.0093959 7.4455 56.5977 38.4254 0.233498 0.0580366 0.0345335
0.00804311 0.402599 2.78432 9.38275 0.20877 0.0454622 0.0340878
0.0031397 0.248937 1.89232 12.5381 0.210243 0.0466909 0.0127069
0.0127934 5.1995 94.4999 29.2578 0.237534 0.0608361 0.0442435
0.0148318 1.75926 13.3732 16.7839 0.24856 0.0679222 0.0465752
0.0167366 6.50357 119.531 30.4877 0.242048 0.0645648 0.0538575
0.0125033 4.44656 33.801 29.0806 0.248957 0.0686243 0.0390249
0.0081707 1.30723 14.801 19.7294 0.252496 0.0706 0.0249493
0.0165753 5.3095 40.3607 27.638 0.257457 0.0738847 0.0496421
0.013595 2.50809 30.2371 21.267 0.256521 0.0732603 0.0405554
0.00176406 0.239798 1.82284 18.6322 0.252263 0.0706473 0.00531207
0.0104576 2.48545 33.5119 24.4982 0.258285 0.0744793 0.0306486
0.00213026 0.359868 2.73557 20.4972 0.254308 0.0718629 0.00640624
0.00308858 0.944248 14.7294 27.2091 0.256974 0.0735933 0.00923762
0.00502191 1.25999 9.57794 24.9135 0.258094 0.0741737 0.0148571
0.00191547 0.262226 2.79557 18.6408 0.247163 0.0675765 0.00591806
0.00378146 1.37524 10.454 30.0141 0.243551 0.0656037 0.0119446
