#<qhat> <qhatL^2> <qhatL^3> <L> <T> <T^2> <ehat>
0.00356185 0.40666 4.17142 13.2862 0.201552 0.0416715 0.0163649
0.0109322 1.34074 10.1918 15.8821 0.222144 0.0525387 0.0411561
0.00145846 0.059743 0.367037 8.76316 0.217028 0.0494933 0.00582924
0.0063365 1.5849 12.0478 20.2451 0.197632 0.040322 0.0291493
0.00180434 0.160245 1.47149 12.0886 0.206873 0.0442831 0.00791169
0.00344445 0.487232 3.70374 16.5968 0.227404 0.0550814 0.0128597
0.00105261 0.159135 1.87565 17.1889 0.22608 0.0544115 0.00395416
0.00948894 1.09077 8.29158 15.5288 0.233205 0.0582365 0.0336588
0.00149175 0.0495063 0.274899 7.79736 0.213148 0.0475669 0.00612397
0.0121987 1.35334 10.2875 15.0695 0.230072 0.0566585 0.0441644
0.00246471 0.289153 2.97574 15.5925 0.228347 0.0558019 0.00897969
0.00200581 0.760814 5.7834 25.114 0.216253 0.0488161 0.00832942
0.00422239 0.151291 0.892664 7.26298 0.192058 0.0377381 0.0205778
0.000990179 0.0735468 0.559073 11.673 0.215851 0.0489293 0.00400473
0.00257544 0.671084 10.326 21.9685 0.22438 0.0534082 0.00991085
0.00583762 1.92161 14.6073 24.4558 0.212517 0.0473249 0.0240827
0.00130644 0.0218495 0.0878817 4.82703 0.18827 0.0360758 0.00659587
0.00583655 0.565287 4.29709 14.2475 0.228658 0.0559771 0.0211434
0.00500862 0.474814 4.35799 14.0654 0.22947 0.0563464 0.0181116
0.00194493 0.147961 1.12474 12.5744 0.225691 0.0543254 0.00718587
0.00135656 0.100289 0.804238 12.4418 0.230518 0.0568107 0.00488678
0.00568083 0.662302 5.03456 14.1329 0.197885 0.0405974 0.0257302
0.00246323 0.312828 3.35356 15.0483 0.218213 0.0498523 0.00994539
0.00175473 0.0143945 0.109421 3.16342 0.173003 0.0301767 0.00990965
0.0104813 5.68433 124.401 29.0466 0.210044 0.0456168 0.0457664
0.00440116 0.66152 5.02861 17.3646 0.229076 0.0561465 0.0161206
0.011352 1.41248 14.8692 15.8343 0.231537 0.0574625 0.0409696
0.00214646 1.06163 8.07008 28.1607 0.202592 0.0423325 0.0097004
0.000423292 0.00384433 0.0114491 3.34564 0.174619 0.0307357 0.00236933
0.00179022 0.405768 3.08448 20.53 0.206315 0.0445749 0.00757125
0.000817993 0.0289597 0.168726 7.58519 0.204606 0.0432469 0.00364137
0.00344969 0.869148 6.60691 21.7041 0.225688 0.0541261 0.0131444
0.00481284 0.359083 3.02809 11.645 0.214707 0.04835 0.0196092
0.00264997 0.00445127 0.0338368 1.33057 0.160674 0.0258866 0.0163724
0.00609917 2.61962 48.3928 25.9994 0.214247 0.0473064 0.02598
0.00273536 0.988734 7.51596 25.1539 0.217479 0.0494079 0.0111368
0.00240887 0.0230298 0.0700027 3.47883 0.177877 0.0319742 0.0131344
0.00494925 1.80162 13.6952 25.0286 0.205949 0.0441547 0.0214659
0.00697199 0.216479 1.18133 6.83613 0.197426 0.0400012 0.032785
0.00235011 0.0935213 0.710911 8.01904 0.205328 0.0435938 0.0104195
0.00166021 0.625637 11.7258 25.6776 0.218153 0.0500969 0.00671216
0.0132588 2.09258 15.907 17.591 0.229904 0.056478 0.0486715
0.0106585 1.33778 14.3977 15.6943 0.224425 0.053581 0.0402337
0.00602934 0.127803 0.971509 5.73875 0.200956 0.0415584 0.0275945
0.000971325 0.181023 2.25283 19.4139 0.230733 0.056707 0.00353753
0.00403633 0.0197741 0.150315 2.37089 0.16815 0.0284428 0.0236111
0.000789559 0.380276 7.7069 27.7484 0.21205 0.0464964 0.00339296
0.00406996 1.65402 12.5732 26.3943 0.218052 0.0499698 0.0165584
0.00618292 0.210898 1.21079 7.24955 0.199971 0.0411509 0.0285096
0.000425302 0.0040868 0.0310662 3.28211 0.162927 0.0266308 0.00258847
0.000790651 0.0175891 0.082537 5.0289 0.162527 0.0265188 0.0048156
0.00830886 0.279065 2.12134 7.78487 0.213497 0.0477162 0.0340891
0.00865649 1.12927 11.7952 16.5884 0.233931 0.0586757 0.0305374
0.00203493 0.0482294 0.36662 5.94644 0.194711 0.0388127 0.00975623
0.00359474 0.407268 4.16213 14.3431 0.209479 0.0458164 0.0150936
0.000811028 0.213366 1.62192 20.3517 0.203397 0.0424319 0.00367849
0.00102045 0.00382893 0.0073438 2.05896 0.165592 0.0275307 0.00609375
0.0076464 0.875682 6.65658 14.4337 0.219775 0.0506814 0.030407
0.00359659 0.223724 1.74582 10.1125 0.197821 0.0404088 0.0165106
0.0116403 1.92701 14.6484 18.4375 0.232335 0.0577552 0.0417067
0.00848538 0.278571 1.54134 7.53568 0.211114 0.046423 0.0357188
0.00364693 1.55918 11.8523 25.126 0.202835 0.0421601 0.0168157
0.00200624 0.0622903 0.342917 6.44132 0.18021 0.0329301 0.0106942
0.0033036 0.530838 4.03522 17.8986 0.22644 0.0544057 0.0123454
0.000760831 0.0152236 0.0667546 5.53993 0.198178 0.0403017 0.00355967
0.00716644 0.338114 2.5702 9.58783 0.223082 0.0526564 0.0273723
0.0117167 1.0465 9.23132 13.667 0.227693 0.0554162 0.0426628
0.000810381 0.00786759 0.0598062 3.48592 0.174439 0.030705 0.00452499
0.00274433 0.753925 11.4627 21.1976 0.213618 0.0472061 0.0116419
0.0073026 0.748188 5.68742 14.0143 0.225937 0.0540601 0.0276537
0.00118439 0.145877 1.60829 15.2493 0.208176 0.0454939 0.00493312
0.00482454 0.0764561 0.581189 4.66775 0.187375 0.0357011 0.0245025
0.00649022 2.02244 32.8321 23.6385 0.223475 0.0524994 0.0254132
0.00610732 0.188842 1.4355 7.12527 0.205031 0.0434957 0.0269625
0.0035959 0.736934 9.6945 20.1418 0.230761 0.0567361 0.013158
0.00217042 0.840694 6.39062 25.7074 0.216154 0.0489744 0.0089395
0.000895996 0.0368261 0.232978 8.06926 0.201269 0.0417557 0.00408472
0.00418515 0.0541936 0.411958 4.13407 0.183671 0.0342012 0.0218875
0.00168902 0.562078 9.4085 24.1733 0.221821 0.0515456 0.00671802
0.00159237 0.0663433 0.504315 8.22685 0.206131 0.0439445 0.00702621
0.00961249 3.5205 65.7456 25.2185 0.214552 0.0482802 0.0396697
0.00235516 0.114588 0.871055 9.32244 0.210894 0.0463937 0.00986429
0.00791407 0.523943 4.10519 10.9832 0.211824 0.0469453 0.0327149
0.000793931 0.0477789 0.363196 9.93582 0.194644 0.0390868 0.003713
0.00463892 0.825946 10.3152 17.879 0.220843 0.051189 0.018421
0.00200171 0.14731 1.11979 10.9955 0.20006 0.0413721 0.00908418
0.00493998 1.42408 23.191 22.1756 0.21535 0.0484624 0.0204597
0.00434165 0.788291 5.99227 17.4461 0.213332 0.0472275 0.0183218
0.00106073 0.0393874 0.237554 7.31887 0.184861 0.0348351 0.00541752
0.000897066 0.0373891 0.284217 8.95183 0.220489 0.0512353 0.0034993
0.00229087 0.211811 1.87442 14.0354 0.233443 0.0584375 0.00808599
0.00236589 0.468935 3.56466 19.7394 0.226793 0.0549128 0.00882274
0.00327139 0.307974 2.83799 13.618 0.227256 0.0549939 0.0121833
0.0129468 1.77395 13.4849 16.8976 0.230819 0.057135 0.0464307
0.00810862 0.550226 4.31913 11.6492 0.223521 0.0530535 0.0306183
0.00452262 0.244876 1.86145 9.56187 0.207189 0.0445874 0.0195916
0.0113381 3.55659 59.9809 23.6418 0.221824 0.051956 0.0446971
0.00559529 0.15794 1.2006 6.13811 0.18386 0.0342979 0.029183
0.00836718 4.21445 91.5723 27.2654 0.201694 0.041718 0.0387867
0.000819158 0.599182 4.55474 32.059 0.201217 0.0414084 0.00384771
0.0041687 0.0211395 0.046965 2.38496 0.166468 0.0278468 0.024715
0.000589672 0.0407839 0.310023 10.805 0.198314 0.0407029 0.00268238
0.00133787 0.193143 2.17218 16.3483 0.22304 0.0523831 0.00520981
0.0032882 0.442814 3.36609 16.5852 0.233418 0.0582522 0.0117624
0.00100303 0.0480972 0.324361 9.43819 0.211326 0.0467973 0.00413863
0.00224195 0.456298 3.4686 20.091 0.215398 0.0490914 0.00885364
0.00241167 0.0710409 0.375243 6.97392 0.206297 0.0440636 0.0105769
0.00078412 0.000712183 0.00541372 0.965314 0.154558 0.0239206 0.00505652
0.000591324 0.437264 11.1863 30.6013 0.191183 0.0369303 0.00299694
0.00431264 0.101864 0.774332 6.16604 0.203975 0.042961 0.0192592
0.00303551 0.440945 4.87687 17.2095 0.228898 0.0557953 0.0111213
0.00682167 1.02349 7.78013 17.3683 0.226099 0.054576 0.02534
0.0104335 1.16465 11.5991 14.9817 0.230465 0.0568177 0.0379152
0.00630369 0.431223 3.27798 11.7955 0.228828 0.0557958 0.0230841
0.00109158 0.113544 1.10581 14.805 0.224788 0.0540002 0.00402949
0.00529491 0.648224 4.92753 13.9777 0.20191 0.0420277 0.0240105
0.00278466 0.698656 10.9732 19.9589 0.198835 0.0407031 0.0128612
0.00203651 0.135607 1.03083 11.6172 0.223294 0.0529482 0.00768433
0.00107883 0.104813 0.959537 14.3601 0.233254 0.0583693 0.00381553
0.00642614 1.62257 12.3341 21.7694 0.214135 0.0483504 0.0259415
0.00900347 0.537682 3.99803 10.3846 0.217031 0.0494325 0.036283
0.00277864 0.52846 4.01714 16.2573 0.175767 0.0313205 0.0151097
0.00138209 0.0425228 0.232162 6.2793 0.179796 0.0326722 0.00745489
0.00335556 0.233145 1.77227 10.2213 0.18752 0.03597 0.0167006
0.0028763 0.25164 2.27133 11.8709 0.205334 0.043482 0.0127996
0.0130823 3.21749 24.458 21.7965 0.228123 0.0555961 0.0486395
0.00180109 0.109627 0.828069 10.6989 0.219471 0.0507679 0.00709389
0.0105677 1.05184 7.99569 13.6722 0.223623 0.0527825 0.0407402
0.000711858 0.0749958 0.766475 13.9165 0.20495 0.0439266 0.00304236
0.00131291 0.814619 6.1924 29.6175 0.189398 0.0364505 0.00659507
0.000436538 0.00232823 0.00532544 2.48672 0.167614 0.0282277 0.00257013
0.00221599 0.288636 2.1941 16.4796 0.222297 0.0526852 0.00831076
0.00367559 0.153361 0.950531 8.798 0.217909 0.0498775 0.0146585
0.0101805 1.17183 8.90777 14.9034 0.222311 0.0524004 0.0390758
0.0131856 2.28224 28.2802 18.3316 0.22923 0.0560787 0.0487262
0.000868787 0.179447 1.36408 19.8515 0.224039 0.0533136 0.00332111
0.000986905 0.101545 0.988498 14.0636 0.223486 0.0529364 0.00378011
0.000446658 0.0064843 0.049291 4.37876 0.17966 0.0326905 0.00239651
0.00653275 0.873847 9.61408 14.8127 0.205034 0.0433687 0.0289815
0.000877212 0.170533 1.29632 19.7985 0.219016 0.0508965 0.0033854
0.000681871 0.0188655 0.0971613 6.73431 0.20475 0.043337 0.00302565
0.00970836 1.19244 9.06444 16.0364 0.22554 0.0543921 0.0356948
0.00925627 0.560737 4.11373 11.0315 0.226317 0.054472 0.0344161
0.00156152 0.214773 1.63262 16.7403 0.219017 0.0509217 0.00600499
0.00487541 0.182802 1.07942 8.16657 0.214729 0.0481832 0.0200138
0.00843613 2.06476 15.6955 21.6215 0.216306 0.0494772 0.0334744
0.00265696 0.144376 1.02713 9.97266 0.217913 0.0498678 0.0106399
0.00103744 0.0285495 0.217021 6.30333 0.187227 0.0357557 0.00522644
0.00196817 0.43036 5.89919 19.4777 0.218952 0.0500445 0.00798383
0.00112195 0.172115 1.30835 17.2784 0.223579 0.0531023 0.0042744
0.00447527 0.619794 6.93129 16.4043 0.22772 0.0552147 0.0166951
0.00943772 0.449651 3.41806 9.6662 0.223852 0.0530573 0.0358238
0.0124327 1.15568 10.3159 14.0448 0.231189 0.0572924 0.0442938
0.00197836 0.789085 5.99831 26.343 0.219739 0.0508911 0.00794227
0.00756921 0.251567 1.41943 7.20989 0.202508 0.0422867 0.0342807
0.00421855 0.284534 2.16291 11.0695 0.213464 0.0477681 0.0172984
0.0011056 0.278407 4.17627 21.7664 0.2268 0.0546985 0.00418411
0.00465809 0.236166 1.79524 9.98697 0.223208 0.0527326 0.017749
0.00417298 0.362086 3.10573 13.5592 0.234647 0.0590517 0.0146641
0.00840659 4.1104 31.2456 28.3558 0.213279 0.0474791 0.0354945
0.00439297 0.0859483 0.37383 5.16523 0.186935 0.0355351 0.0224047
0.00207846 0.5203 3.95511 21.9632 0.228355 0.0557308 0.00773262
0.00361095 0.246445 1.96208 11.39 0.221153 0.0516913 0.0140339
0.00483719 0.456384 3.46925 12.2982 0.192252 0.0380377 0.0230436
0.0068328 0.516136 4.3162 11.1552 0.208241 0.0448817 0.029707
0.0121988 2.13924 16.2616 18.6762 0.230186 0.0567712 0.0444738
0.00232194 0.251689 2.48947 14.7294 0.229536 0.0563046 0.00850311
0.00550033 1.45041 11.0255 21.9916 0.224863 0.0535619 0.0211841
0.00704108 0.472079 3.78032 10.858 0.208071 0.0451788 0.0299507
0.00308895 0.494795 3.76123 15.3891 0.181096 0.0334397 0.0160297
0.00524637 0.384666 3.21373 10.3375 0.195141 0.0388887 0.0252702
0.00232939 0.24179 1.83799 14.0666 0.210257 0.0464899 0.00956388
0.012244 1.20613 11.1624 13.8674 0.228108 0.0552714 0.0455478
0.00201249 0.192179 1.46087 14.1131 0.227195 0.0552042 0.00736117
0.00214213 0.249346 2.53839 15.6221 0.229644 0.056534 0.0077249
0.00695342 0.359754 2.7347 9.39273 0.211185 0.04638 0.0294369
0.00765223 1.2505 15.9164 17.1574 0.201447 0.0423055 0.0334863
0.0067567 0.152716 1.16088 5.88579 0.198702 0.040583 0.03139
0.00997524 2.12566 28.1844 20.2841 0.230061 0.0561669 0.0369222
0.00125062 0.180219 1.36995 17.2881 0.227153 0.0552232 0.00458167
0.00227282 0.198457 1.75556 13.3334 0.228508 0.0557311 0.00833144
0.00386067 0.185496 1.41006 9.70732 0.223771 0.0529699 0.0146952
0.00357114 0.311961 2.67764 13.6451 0.234781 0.0591523 0.0125175
0.00181441 0.184109 1.39952 14.1785 0.217688 0.0501704 0.0070849
0.00311344 0.380092 3.91827 15.7493 0.231922 0.0575587 0.0112208
0.00260281 1.58878 12.0773 30.2835 0.202713 0.0421539 0.0119484
0.000363245 0.00112232 0.00195872 1.86844 0.163863 0.0269507 0.00219448
0.00244499 0.901804 6.85515 25.3033 0.218632 0.0502697 0.0098869
0.00142335 0.061051 0.393477 8.33922 0.202556 0.0424011 0.00639904
0.00101806 0.219212 1.66636 20.2224 0.228412 0.0553934 0.00381844
0.00512656 0.280599 2.03894 9.74767 0.204694 0.0435736 0.0223085
0.00763965 2.13728 16.2467 22.172 0.215877 0.0488932 0.0312333
0.00108735 0.0886613 0.782098 11.9669 0.210748 0.0463457 0.00457758
0.00305628 0.840188 6.38677 22.7435 0.226688 0.0546299 0.0115702
0.00543205 0.245286 1.60795 8.83116 0.209082 0.0455343 0.0231274
0.00343744 0.246652 1.87495 12.241 0.230797 0.0569495 0.0123656
0.00274684 0.180071 1.38869 11.5376 0.222802 0.0527443 0.010374
0.00120086 0.0500915 0.380775 8.97497 0.221651 0.0518238 0.00464977
0.012743 1.20809 10.7743 14.2033 0.234333 0.0589507 0.0446855
0.00053325 0.0212484 0.161522 8.13611 0.201295 0.0418859 0.00240096
0.00888938 0.639222 5.21217 11.287 0.210933 0.0463855 0.0372696
0.00308873 0.212668 1.61661 11.5781 0.222867 0.0525194 0.0118374
0.000809233 0.0498418 0.381699 10.6691 0.211272 0.0467407 0.00334715
0.0049602 0.0874074 0.664435 4.85934 0.186111 0.0351692 0.0255084
0.00812051 2.7318 49.076 24.012 0.202141 0.0423659 0.0360515
0.00649446 0.565391 4.29788 11.5394 0.196211 0.0394411 0.030734
0.00542021 0.107577 0.470434 5.0765 0.18093 0.0331476 0.0288882
0.00211787 0.0989421 0.752118 9.35618 0.214621 0.0483617 0.00856571
0.00159366 0.124927 1.03592 12.6342 0.226644 0.0546271 0.00591025
0.00691033 0.82848 6.29777 15.7097 0.219427 0.0512277 0.0263623
0.00776193 0.395418 2.68128 9.87161 0.222458 0.0522579 0.0299212
0.000840188 0.102777 0.781266 15.7749 0.217745 0.050352 0.00325014
0.00479017 0.365515 3.00144 12.3283 0.228357 0.0554641 0.01771
0.00117773 0.226157 1.71915 18.4975 0.220294 0.0507481 0.00471128
0.00101907 0.0196562 0.0848846 5.20651 0.185949 0.0351974 0.00520249
0.00493424 0.208535 1.5852 8.56377 0.208331 0.0451481 0.0210906
0.00363547 0.273806 2.27597 11.8866 0.215125 0.0485934 0.0146632
0.00139444 0.0899018 0.683397 11.4015 0.22304 0.0528123 0.00527734
0.00776534 0.923571 9.38372 15.8263 0.231911 0.0577141 0.0276356
0.00127269 0.215945 1.64153 18.4552 0.228635 0.0559294 0.0046741
0.00578042 0.582326 5.53782 14.2482 0.230151 0.0566306 0.0210473
0.00420719 0.465766 3.54056 12.7446 0.195193 0.0389067 0.020248
0.0021898 0.388983 5.20277 16.0788 0.181198 0.0334316 0.0114067
0.000382644 0.00275483 0.0209411 2.99728 0.17625 0.0313473 0.00211605
0.00189825 0.495477 7.30752 21.4541 0.217243 0.0491969 0.00773687
0.0046372 0.830899 6.31616 18.8427 0.230937 0.0571446 0.0168836
0.0100661 1.11482 11.1164 14.8862 0.229376 0.0562745 0.0368082
0.00806796 0.45052 3.42467 9.80485 0.205555 0.0439529 0.0349922
0.00718499 1.6816 24.025 20.9135 0.226964 0.0546465 0.0272312
0.00790255 2.33452 17.7461 23.6261 0.217955 0.05024 0.0312168
0.0017057 0.0575532 0.327747 7.4724 0.206212 0.0440503 0.00748027
0.00345802 0.858013 6.52226 21.4466 0.226129 0.0542174 0.0131984
0.00177668 0.115095 0.911021 10.7147 0.208279 0.0452647 0.00754819
0.0104672 2.68851 20.437 21.5144 0.225113 0.0533625 0.0405564
0.0063672 0.15617 0.759256 5.97271 0.192364 0.0378278 0.0310353
0.00140771 0.0959286 0.72921 11.6123 0.226599 0.054456 0.00527296
0.00730585 0.697955 6.62356 13.7542 0.214459 0.0486483 0.0289438
0.00495926 0.981688 7.46239 18.5316 0.205215 0.0438292 0.0215355
0.00947414 1.20575 13.0878 14.9744 0.214947 0.0483377 0.0389274
0.0114387 0.929019 7.06202 12.8658 0.23036 0.056673 0.0414696
0.00860331 0.896929 8.82836 14.5636 0.219775 0.0513469 0.0328768
0.00703528 1.60119 12.1716 20.7744 0.228986 0.0553923 0.0263726
0.00550752 0.0800101 0.297678 4.49823 0.188318 0.0361187 0.0277112
0.00660249 0.376491 2.86193 10.0516 0.213059 0.0474954 0.0273117
0.0127309 3.80121 62.5996 23.3739 0.224317 0.0533895 0.0491032
0.011314 0.922386 7.01161 12.4537 0.223902 0.0530896 0.0432848
0.00321701 0.722266 10.4813 20.7833 0.223077 0.0528967 0.0123104
0.00614553 1.00041 7.60471 17.3632 0.217897 0.0500234 0.0244767
0.00275619 0.411848 4.85478 16.6899 0.220954 0.0515465 0.0107938
0.00308418 0.00112292 0.008536 0.570415 0.150844 0.0227675 0.0204163
0.00764479 4.27948 93.689 26.9113 0.193215 0.0377503 0.0381106
0.00678096 0.522259 3.97 12.7676 0.232609 0.0579749 0.0240515
0.00203803 0.105293 0.714063 10.1984 0.227334 0.0548826 0.00756412
0.00352048 0.261353 1.9867 12.5161 0.230258 0.0567414 0.0126497
0.00230442 0.147657 1.10777 11.516 0.23015 0.0565012 0.00835397
0.00727303 0.339341 2.57954 8.70196 0.203996 0.0429832 0.0324189
0.000663762 0.0406824 0.313032 10.0697 0.200988 0.0417168 0.00299906
0.00349199 0.025928 0.197094 2.95426 0.170956 0.0294274 0.0200452
0.00776041 1.67106 23.0549 17.8693 0.199954 0.040811 0.036361
0.00431547 0.987112 7.50362 21.1643 0.228604 0.055593 0.01601
0.00506429 0.142222 0.734133 6.75907 0.202468 0.0423607 0.0227168
0.00267253 0.248944 1.89237 13.5035 0.220061 0.0511499 0.0103752
0.00814506 0.286786 1.64433 7.73704 0.207392 0.0446704 0.0351424
0.00366344 0.231786 1.76194 10.8289 0.22047 0.0512025 0.014413
0.00367998 0.994493 15.6845 22.61 0.225612 0.0542186 0.0139617
0.00633228 1.35022 10.2638 20.3832 0.228261 0.0556892 0.0234793
0.00151642 0.133918 1.20006 13.1547 0.226719 0.0546723 0.00567745
0.00108594 0.0660294 0.501928 11.2581 0.229855 0.0563943 0.00393418
0.00128604 0.0882039 0.678965 12.0585 0.231831 0.0575337 0.00458615
0.0115603 2.38646 18.1409 20.447 0.228004 0.0555139 0.0424659
0.00346594 0.109336 0.594699 7.37831 0.206586 0.0443889 0.0149606
0.00223253 0.59357 4.51208 22.2397 0.224349 0.0529664 0.00862346
0.00558739 0.0605627 0.194841 3.76029 0.183272 0.034054 0.0293035
0.00688365 0.835788 6.35333 14.7426 0.218279 0.0499435 0.0277043
0.00726286 1.03132 12.2794 15.6763 0.198887 0.0410669 0.0326085
0.00178512 0.233968 1.77853 15.0614 0.196705 0.040119 0.00812493
0.00360658 0.196433 1.40414 9.51426 0.207964 0.0448024 0.0156645
0.00499855 1.11789 8.49778 17.3995 0.181524 0.0333528 0.0264658
0.00125855 0.209111 2.67381 15.0173 0.178535 0.0322747 0.00677296
0.0010861 0.152788 1.16143 17.1652 0.233621 0.0585387 0.00384872
0.00070171 0.0332613 0.221559 9.47458 0.215568 0.0488648 0.00281655
0.00142311 0.0537301 0.408434 8.45551 0.219205 0.0505477 0.00561178
0.0051578 0.549086 5.18649 15.0838 0.235344 0.0594728 0.0180084
0.00180643 0.37343 2.83867 20.2495 0.216615 0.049744 0.00707997
0.00902545 0.43673 2.90897 9.38719 0.216819 0.0493511 0.0363084
0.00450315 0.700421 5.32431 17.843 0.233889 0.0584763 0.0160622
0.00272542 0.0868579 0.476045 7.4122 0.207023 0.0445548 0.0117521
0.0088299 2.84386 21.6179 24.1664 0.222534 0.0524699 0.0344667
0.00220717 0.114032 0.798994 9.51658 0.213338 0.0475378 0.00916712
0.000377613 0.372032 2.82804 33.3594 0.173693 0.0302508 0.00215169
-nan 0 0 0 -nan -nan -nan
0.00228404 0.237293 1.80381 14.7474 0.224614 0.0538346 0.0084606
0.00780533 0.340591 2.14505 9.05793 0.2202 0.0510336 0.0306126
0.00610989 2.60653 19.8138 24.3175 0.189559 0.0364886 0.0307582
0.00395888 0.219962 1.61997 8.61512 0.179448 0.0326431 0.0211962
0.012027 2.4525 18.6429 20.1667 0.230453 0.0568069 0.0438177
0.00712917 0.355782 2.43575 9.55997 0.213772 0.0479356 0.0290843
0.00425409 0.033912 0.257785 3.12326 0.175872 0.0312193 0.0235612
0.00730444 1.64029 23.0799 19.6122 0.208281 0.0449522 0.0314682
0.00212123 0.103037 0.783247 9.82594 0.223007 0.0527034 0.00806655
0.0128087 1.37518 13.1767 15.1237 0.231877 0.0577122 0.0454005
0.00289683 0.443258 3.36947 17.1223 0.225752 0.0541278 0.0109687
0.01071 1.56517 18.354 16.6115 0.218856 0.0506077 0.0421263
0.00683268 0.699376 5.31638 14.292 0.228714 0.0558534 0.0251242
0.0063364 1.15772 14.8246 19.0569 0.230747 0.0570817 0.023055
0.0033901 0.73138 5.55965 19.6444 0.208458 0.0452585 0.0143945
0.00336779 0.0440245 0.156298 4.13911 0.183388 0.0340812 0.0176735
0.00192769 0.132868 1.01001 11.4744 0.21533 0.0488213 0.00771632
0.00110822 0.172481 2.00043 17.7533 0.232123 0.0576511 0.00399666
0.00183693 0.609246 4.63124 22.4975 0.187232 0.0358277 0.00914932
0.00500188 0.18669 1.11861 7.20138 0.189532 0.0365683 0.0250739
0.00578967 0.2179 1.65639 8.25124 0.212675 0.0473151 0.0238715
0.0134198 1.68884 17.2249 16.1395 0.234742 0.0590123 0.0474173
0.00863112 1.31907 10.0271 17.5004 0.231685 0.0575501 0.0311878
0.0015952 0.189877 1.98072 15.4858 0.227718 0.0553691 0.00588485
0.00727112 0.354522 2.69493 9.18786 0.212878 0.0473007 0.0303213
0.0110784 3.4446 59.2337 23.8071 0.217645 0.0499899 0.0442934
0.00654379 0.740118 5.62608 15.1827 0.229465 0.0563592 0.0238022
0.00341782 0.487494 5.52505 17.0593 0.229899 0.0566295 0.0124046
0.0124328 2.44775 18.6068 20.0183 0.227233 0.0552045 0.0457253
0.00168465 0.0756316 0.489621 9.10791 0.216784 0.0493264 0.00677104
0.00376406 0.462313 3.51432 16.1574 0.232611 0.0581131 0.0133225
0.00512499 0.295305 2.13708 10.6902 0.222244 0.0523486 0.0195483
0.00342242 0.862897 6.55939 21.6002 0.223954 0.0531712 0.0132038
0.000950141 0.0753564 0.654691 12.0781 0.215814 0.0489256 0.0038402
0.00153482 0.71161 5.40938 27.3347 0.209263 0.0454638 0.00666994
0.00212723 0.0640761 0.346513 6.58415 0.192742 0.0379408 0.0103975
0.00296945 0.432082 3.28452 17.526 0.231546 0.0575287 0.0105895
