15 0.0637401 0.00502211 0.0180842
22.8288 0.125659 0.014591 0.0422793
34.7435 0.210309 0.0373774 0.0853592
52.8766 0.310221 0.079914 0.151055
80.4738 0.416775 0.145455 0.239365
122.474 0.520072 0.231459 0.344644
186.396 0.609157 0.333558 0.457656
283.679 0.673928 0.419211 0.552454
431.736 0.709348 0.498689 0.627368
657.066 0.714805 0.549896 0.66677
1000 0.693927 0.565817 0.66902
