15 0.113326 0.0123795 0.0326555
22.8288 0.174774 0.0294696 0.0627374
34.7435 0.251173 0.0598048 0.109233
52.8766 0.340793 0.106334 0.174494
80.4738 0.438445 0.173155 0.260364
122.474 0.534454 0.258425 0.362057
186.396 0.617443 0.364215 0.474171
283.679 0.677162 0.437941 0.559454
431.736 0.708897 0.513555 0.630212
657.066 0.712141 0.557803 0.66544
1000 0.690309 0.568393 0.665601
