15 0.079883 0.00601217 0.0216192
22.8288 0.139975 0.0171004 0.0464457
34.7435 0.216704 0.0402157 0.0874533
52.8766 0.306257 0.0792421 0.147265
80.4738 0.403816 0.138242 0.227824
122.474 0.50115 0.217148 0.326129
186.396 0.587535 0.317705 0.437031
283.679 0.652199 0.395895 0.528029
431.736 0.689466 0.476666 0.605209
657.066 0.69784 0.529534 0.647874
1000 0.68024 0.548236 0.654039
