15 0.0329034 0.00487445 0.0122028
22.8288 0.0870256 0.012994 0.0341024
34.7435 0.184266 0.0350014 0.0813315
52.8766 0.320415 0.0883739 0.167114
80.4738 0.47331 0.186564 0.293953
122.474 0.614446 0.320268 0.443476
186.396 0.722155 0.459392 0.58428
283.679 0.786948 0.572891 0.689797
431.736 0.809601 0.643445 0.748313
657.066 0.796733 0.668804 0.761577
1000 0.757106 0.656143 0.738666
