15 0.125763 0.0813505 0.00676048 0.00337216
22.8288 0.233447 0.140463 0.0306172 0.0121673
34.7435 0.367214 0.213212 0.0913273 0.0319013
52.8766 0.505974 0.29531 0.196704 0.0663929
80.4738 0.631239 0.384109 0.333163 0.11941
122.474 0.733385 0.476076 0.475854 0.192558
186.396 0.810972 0.566191 0.604316 0.290266
283.679 0.867202 0.649017 0.708891 0.382101
431.736 0.906806 0.721225 0.788698 0.491316
657.066 0.934291 0.781369 0.8473 0.594755
1000 0.953282 0.829831 0.889469 0.682921
