15 0.0316209 0.114624 0.146244
22.8288 0.00479703 0.0149059 0.0197029
34.7435 0.000671015 0.00179581 0.00246683
52.8766 8.95746e-05 0.000205301 0.000294875
80.4738 1.14644e-05 2.21304e-05 3.35948e-05
122.474 1.37168e-06 2.16796e-06 3.53964e-06
186.396 1.45162e-07 1.80422e-07 3.25584e-07
283.679 1.24755e-08 1.15644e-08 2.40399e-08
431.736 7.75706e-10 5.01966e-10 1.27767e-09
657.066 3.01669e-11 1.25831e-11 4.275e-11
1000 6.15528e-13 1.50664e-13 7.66192e-13
